repayment_id,account_id,borrower_id,month_number,emi_due,payment_status,days_late
RPY003645,LA01261,BOR01724,6,23394.47,On-Time,0
RPY003646,LA01261,BOR01724,7,23394.47,On-Time,0
RPY003647,LA01261,BOR01724,8,23394.47,On-Time,0
RPY003648,LA01261,BOR01724,9,23394.47,On-Time,0
RPY003649,LA01261,BOR01724,10,23394.47,On-Time,0
RPY003650,LA01261,BOR01724,11,23394.47,On-Time,0
RPY003651,LA01261,BOR01724,12,23394.47,On-Time,0
RPY003652,LA05454,BOR09441,1,88111.25,On-Time,0
RPY003653,LA05454,BOR09441,2,88111.25,On-Time,0
RPY003654,LA05454,BOR09441,3,88111.25,Late,6
RPY003655,LA05454,BOR09441,4,88111.25,Late,30
RPY003656,LA05454,BOR09441,5,88111.25,On-Time,0
RPY003657,LA05454,BOR09441,6,88111.25,On-Time,0
RPY003658,LA05454,BOR09441,7,88111.25,On-Time,0
RPY003659,LA05454,BOR09441,8,88111.25,On-Time,0
RPY003660,LA05454,BOR09441,9,88111.25,Late,51
RPY003661,LA02234,BOR00586,1,1785.88,On-Time,0
RPY003662,LA02234,BOR00586,2,1785.88,On-Time,0
RPY003663,LA02234,BOR00586,3,1785.88,On-Time,0
RPY003664,LA02234,BOR00586,4,1785.88,On-Time,0
RPY003665,LA02234,BOR00586,5,1785.88,Late,35
RPY003666,LA02234,BOR00586,6,1785.88,On-Time,0
RPY003667,LA02234,BOR00586,7,1785.88,Late,7
RPY003668,LA02234,BOR00586,8,1785.88,On-Time,0
RPY003669,LA02234,BOR00586,9,1785.88,On-Time,0
RPY003670,LA02234,BOR00586,10,1785.88,On-Time,0
RPY003671,LA02234,BOR00586,11,1785.88,On-Time,0
RPY003672,LA04524,BOR02149,1,113657.69,On-Time,0
RPY003673,LA04524,BOR02149,2,113657.69,On-Time,0
RPY003674,LA04524,BOR02149,3,113657.69,On-Time,0
RPY003675,LA04524,BOR02149,4,113657.69,Late,34
RPY003676,LA04524,BOR02149,5,113657.69,On-Time,0
RPY003677,LA04218,BOR09010,1,23965.93,On-Time,0
RPY003678,LA04218,BOR09010,2,23965.93,Late,35
RPY003679,LA04218,BOR09010,3,23965.93,On-Time,0
RPY003680,LA04218,BOR09010,4,23965.93,On-Time,0
RPY003681,LA04218,BOR09010,5,23965.93,On-Time,0
RPY003682,LA04218,BOR09010,6,23965.93,On-Time,0
RPY003683,LA04218,BOR09010,7,23965.93,On-Time,0
RPY003684,LA04218,BOR09010,8,23965.93,On-Time,0
RPY003685,LA04218,BOR09010,9,23965.93,On-Time,0
RPY003686,LA04218,BOR09010,10,23965.93,On-Time,0
RPY003687,LA04218,BOR09010,11,23965.93,On-Time,0
RPY003688,LA02200,BOR04977,1,105571.72,On-Time,0
RPY003689,LA02200,BOR04977,2,105571.72,Late,59
RPY003690,LA02200,BOR04977,3,105571.72,On-Time,0
RPY003691,LA02200,BOR04977,4,105571.72,On-Time,0
RPY003692,LA02200,BOR04977,5,105571.72,Late,13
RPY003693,LA02200,BOR04977,6,105571.72,Late,44
RPY003694,LA02200,BOR04977,7,105571.72,On-Time,0
RPY003695,LA02200,BOR04977,8,105571.72,Late,10
RPY003696,LA02200,BOR04977,9,105571.72,On-Time,0
RPY003697,LA02200,BOR04977,10,105571.72,On-Time,0
RPY003698,LA02200,BOR04977,11,105571.72,On-Time,0
RPY003699,LA00247,BOR03146,1,7695.31,On-Time,0
RPY003700,LA00247,BOR03146,2,7695.31,On-Time,0
RPY003701,LA00247,BOR03146,3,7695.31,On-Time,0
RPY003702,LA00247,BOR03146,4,7695.31,On-Time,0
RPY003703,LA04378,BOR07381,1,11583.08,On-Time,0
RPY003704,LA04378,BOR07381,2,11583.08,Late,14
RPY003705,LA04378,BOR07381,3,11583.08,On-Time,0
RPY003706,LA04378,BOR07381,4,11583.08,On-Time,0
RPY003707,LA04378,BOR07381,5,11583.08,On-Time,0
RPY003708,LA04378,BOR07381,6,11583.08,Late,53
RPY003709,LA04378,BOR07381,7,11583.08,On-Time,0
RPY003710,LA04378,BOR07381,8,11583.08,On-Time,0
RPY003711,LA04378,BOR07381,9,11583.08,On-Time,0
RPY003712,LA04378,BOR07381,10,11583.08,On-Time,0
RPY003713,LA04378,BOR07381,11,11583.08,On-Time,0
RPY003714,LA04378,BOR07381,12,11583.08,On-Time,0
RPY003715,LA02987,BOR01012,1,25801.64,On-Time,0
RPY003716,LA02987,BOR01012,2,25801.64,On-Time,0
RPY003717,LA02987,BOR01012,3,25801.64,On-Time,0
RPY003718,LA02987,BOR01012,4,25801.64,On-Time,0
RPY003719,LA02987,BOR01012,5,25801.64,On-Time,0
RPY003720,LA02987,BOR01012,6,25801.64,On-Time,0
RPY003721,LA02987,BOR01012,7,25801.64,On-Time,0
RPY003722,LA02987,BOR01012,8,25801.64,On-Time,0
RPY003723,LA02987,BOR01012,9,25801.64,On-Time,0
RPY003724,LA02987,BOR01012,10,25801.64,On-Time,0
RPY003725,LA02987,BOR01012,11,25801.64,On-Time,0
RPY003726,LA02987,BOR01012,12,25801.64,On-Time,0
RPY003727,LA03766,BOR07839,1,33057.45,On-Time,0
RPY003728,LA03766,BOR07839,2,33057.45,On-Time,0
RPY003729,LA03766,BOR07839,3,33057.45,On-Time,0
RPY003730,LA03766,BOR07839,4,33057.45,On-Time,0
RPY003731,LA03766,BOR07839,5,33057.45,Late,18
RPY003732,LA03766,BOR07839,6,33057.45,On-Time,0
RPY003733,LA03766,BOR07839,7,33057.45,On-Time,0
RPY003734,LA03766,BOR07839,8,33057.45,On-Time,0
RPY003735,LA06909,BOR05727,1,86424.4,On-Time,0
RPY003736,LA06909,BOR05727,2,86424.4,On-Time,0
RPY003737,LA06909,BOR05727,3,86424.4,On-Time,0
RPY003738,LA06909,BOR05727,4,86424.4,On-Time,0
RPY003739,LA06909,BOR05727,5,86424.4,On-Time,0
RPY003740,LA06909,BOR05727,6,86424.4,On-Time,0
RPY003741,LA06909,BOR05727,7,86424.4,On-Time,0
RPY003742,LA06909,BOR05727,8,86424.4,On-Time,0
RPY003743,LA06909,BOR05727,9,86424.4,On-Time,0
RPY003744,LA06909,BOR05727,10,86424.4,On-Time,0
RPY003745,LA06909,BOR05727,11,86424.4,On-Time,0
RPY003746,LA06909,BOR05727,12,86424.4,On-Time,0
RPY003747,LA05317,BOR03688,1,31003.08,On-Time,0
RPY003748,LA05317,BOR03688,2,31003.08,On-Time,0
RPY003749,LA05317,BOR03688,3,31003.08,On-Time,0
RPY003750,LA05317,BOR03688,4,31003.08,On-Time,0
RPY003751,LA05317,BOR03688,5,31003.08,On-Time,0
RPY003752,LA05317,BOR03688,6,31003.08,On-Time,0
RPY003753,LA01023,BOR07686,1,9894.31,On-Time,0
RPY003754,LA01023,BOR07686,2,9894.31,On-Time,0
RPY003755,LA01023,BOR07686,3,9894.31,On-Time,0
RPY003756,LA01023,BOR07686,4,9894.31,Late,23
RPY003757,LA01023,BOR07686,5,9894.31,On-Time,0
RPY003758,LA01023,BOR07686,6,9894.31,On-Time,0
RPY003759,LA07048,BOR05582,1,19330.9,On-Time,0
RPY003760,LA07048,BOR05582,2,19330.9,On-Time,0
RPY003761,LA07048,BOR05582,3,19330.9,On-Time,0
RPY003762,LA07048,BOR05582,4,19330.9,On-Time,0
RPY003763,LA07048,BOR05582,5,19330.9,On-Time,0
RPY003764,LA07048,BOR05582,6,19330.9,On-Time,0
RPY003765,LA07048,BOR05582,7,19330.9,On-Time,0
RPY003766,LA00129,BOR00098,1,2744.69,On-Time,0
RPY003767,LA00129,BOR00098,2,2744.69,On-Time,0
RPY003768,LA00129,BOR00098,3,2744.69,On-Time,0
RPY003769,LA00129,BOR00098,4,2744.69,On-Time,0
RPY003770,LA00129,BOR00098,5,2744.69,On-Time,0
RPY003771,LA00129,BOR00098,6,2744.69,Late,24
RPY003772,LA00129,BOR00098,7,2744.69,On-Time,0
RPY003773,LA00129,BOR00098,8,2744.69,On-Time,0
RPY003774,LA00129,BOR00098,9,2744.69,On-Time,0
RPY003775,LA00129,BOR00098,10,2744.69,On-Time,0
RPY003776,LA00129,BOR00098,11,2744.69,On-Time,0
RPY003777,LA00203,BOR00866,1,49258.01,On-Time,0
RPY003778,LA00203,BOR00866,2,49258.01,On-Time,0
RPY003779,LA00203,BOR00866,3,49258.01,On-Time,0
RPY003780,LA00203,BOR00866,4,49258.01,On-Time,0
RPY003781,LA00203,BOR00866,5,49258.01,On-Time,0
RPY003782,LA00203,BOR00866,6,49258.01,On-Time,0
RPY003783,LA00203,BOR00866,7,49258.01,On-Time,0
RPY003784,LA00203,BOR00866,8,49258.01,On-Time,0
RPY003785,LA04542,BOR00921,1,4794.18,On-Time,0
RPY003786,LA04542,BOR00921,2,4794.18,On-Time,0
RPY003787,LA04542,BOR00921,3,4794.18,On-Time,0
RPY003788,LA04542,BOR00921,4,4794.18,On-Time,0
RPY003789,LA04542,BOR00921,5,4794.18,Late,60
RPY003790,LA04542,BOR00921,6,4794.18,On-Time,0
RPY003791,LA04542,BOR00921,7,4794.18,On-Time,0
RPY003792,LA04542,BOR00921,8,4794.18,Late,25
RPY003793,LA04542,BOR00921,9,4794.18,On-Time,0
RPY003794,LA07138,BOR06761,1,3574.24,On-Time,0
RPY003795,LA07138,BOR06761,2,3574.24,On-Time,0
RPY003796,LA07138,BOR06761,3,3574.24,On-Time,0
RPY003797,LA00004,BOR05724,1,18463.19,On-Time,0
RPY003798,LA00004,BOR05724,2,18463.19,On-Time,0
RPY003799,LA00004,BOR05724,3,18463.19,On-Time,0
RPY003800,LA00004,BOR05724,4,18463.19,On-Time,0
RPY003801,LA00004,BOR05724,5,18463.19,Late,39
RPY003802,LA00004,BOR05724,6,18463.19,On-Time,0
RPY003803,LA00004,BOR05724,7,18463.19,On-Time,0
RPY003804,LA01344,BOR09508,1,3085.53,On-Time,0
RPY003805,LA01344,BOR09508,2,3085.53,On-Time,0
RPY003806,LA01344,BOR09508,3,3085.53,On-Time,0
RPY003807,LA01344,BOR09508,4,3085.53,Late,52
RPY003808,LA05373,BOR05281,1,16935.15,On-Time,0
RPY003809,LA05373,BOR05281,2,16935.15,On-Time,0
RPY003810,LA05373,BOR05281,3,16935.15,On-Time,0
RPY003811,LA05373,BOR05281,4,16935.15,On-Time,0
RPY003812,LA05373,BOR05281,5,16935.15,On-Time,0
RPY003813,LA05373,BOR05281,6,16935.15,On-Time,0
RPY003814,LA05616,BOR04993,1,7110.09,On-Time,0
RPY003815,LA05616,BOR04993,2,7110.09,On-Time,0
RPY003816,LA05616,BOR04993,3,7110.09,On-Time,0
RPY003817,LA05616,BOR04993,4,7110.09,On-Time,0
RPY003818,LA05616,BOR04993,5,7110.09,On-Time,0
RPY003819,LA05616,BOR04993,6,7110.09,On-Time,0
RPY003820,LA05616,BOR04993,7,7110.09,On-Time,0
RPY003821,LA03147,BOR00287,1,2051.05,Late,5
RPY003822,LA03147,BOR00287,2,2051.05,On-Time,0
RPY003823,LA03147,BOR00287,3,2051.05,On-Time,0
RPY003824,LA03147,BOR00287,4,2051.05,On-Time,0
RPY003825,LA03147,BOR00287,5,2051.05,On-Time,0
RPY003826,LA03147,BOR00287,6,2051.05,On-Time,0
RPY003827,LA03147,BOR00287,7,2051.05,On-Time,0
RPY003828,LA03147,BOR00287,8,2051.05,Late,48
RPY003829,LA03147,BOR00287,9,2051.05,On-Time,0
RPY003830,LA03147,BOR00287,10,2051.05,On-Time,0
RPY003831,LA06190,BOR04317,1,6667.53,On-Time,0
RPY003832,LA06190,BOR04317,2,6667.53,On-Time,0
RPY003833,LA06190,BOR04317,3,6667.53,On-Time,0
RPY003834,LA06190,BOR04317,4,6667.53,Late,14
RPY003835,LA06190,BOR04317,5,6667.53,On-Time,0
RPY003836,LA06190,BOR04317,6,6667.53,On-Time,0
RPY003837,LA06190,BOR04317,7,6667.53,On-Time,0
RPY003838,LA06190,BOR04317,8,6667.53,On-Time,0
RPY003839,LA06190,BOR04317,9,6667.53,On-Time,0
RPY003840,LA06190,BOR04317,10,6667.53,On-Time,0
RPY003841,LA06190,BOR04317,11,6667.53,On-Time,0
RPY003842,LA03774,BOR05574,1,11845.69,On-Time,0
RPY003843,LA03774,BOR05574,2,11845.69,On-Time,0
RPY003844,LA03774,BOR05574,3,11845.69,On-Time,0
RPY003845,LA03774,BOR05574,4,11845.69,On-Time,0
RPY003846,LA03774,BOR05574,5,11845.69,On-Time,0
RPY003847,LA03774,BOR05574,6,11845.69,On-Time,0
RPY003848,LA03774,BOR05574,7,11845.69,On-Time,0
RPY003849,LA03774,BOR05574,8,11845.69,On-Time,0
RPY003850,LA03774,BOR05574,9,11845.69,On-Time,0
RPY003851,LA03774,BOR05574,10,11845.69,On-Time,0
RPY003852,LA01631,BOR03090,1,26327.19,Late,14
RPY003853,LA01631,BOR03090,2,26327.19,On-Time,0
RPY003854,LA01631,BOR03090,3,26327.19,On-Time,0
RPY003855,LA01631,BOR03090,4,26327.19,On-Time,0
RPY003856,LA01631,BOR03090,5,26327.19,On-Time,0
RPY003857,LA01631,BOR03090,6,26327.19,On-Time,0
RPY003858,LA01631,BOR03090,7,26327.19,On-Time,0
RPY003859,LA05051,BOR02780,1,92146.41,On-Time,0
RPY003860,LA05051,BOR02780,2,92146.41,On-Time,0
RPY003861,LA05051,BOR02780,3,92146.41,On-Time,0
RPY003862,LA05051,BOR02780,4,92146.41,On-Time,0
RPY003863,LA05051,BOR02780,5,92146.41,On-Time,0
RPY003864,LA05051,BOR02780,6,92146.41,On-Time,0
RPY003865,LA05051,BOR02780,7,92146.41,Late,38
RPY003866,LA05051,BOR02780,8,92146.41,On-Time,0
RPY003867,LA05051,BOR02780,9,92146.41,On-Time,0
RPY003868,LA05051,BOR02780,10,92146.41,On-Time,0
RPY003869,LA05051,BOR02780,11,92146.41,On-Time,0
RPY003870,LA05051,BOR02780,12,92146.41,Late,32
RPY003871,LA06895,BOR02831,1,7222.35,On-Time,0
RPY003872,LA06895,BOR02831,2,7222.35,On-Time,0
RPY003873,LA06895,BOR02831,3,7222.35,On-Time,0
RPY003874,LA06895,BOR02831,4,7222.35,On-Time,0
RPY003875,LA06895,BOR02831,5,7222.35,On-Time,0
RPY003876,LA06895,BOR02831,6,7222.35,On-Time,0
RPY003877,LA06895,BOR02831,7,7222.35,On-Time,0
RPY003878,LA06895,BOR02831,8,7222.35,On-Time,0
RPY003879,LA06895,BOR02831,9,7222.35,On-Time,0
RPY003880,LA06895,BOR02831,10,7222.35,On-Time,0
RPY003881,LA06895,BOR02831,11,7222.35,On-Time,0
RPY003882,LA06895,BOR02831,12,7222.35,On-Time,0
RPY003883,LA04472,BOR08185,1,9680.72,On-Time,0
RPY003884,LA04472,BOR08185,2,9680.72,On-Time,0
RPY003885,LA04472,BOR08185,3,9680.72,On-Time,0
RPY003886,LA04472,BOR08185,4,9680.72,On-Time,0
RPY003887,LA04472,BOR08185,5,9680.72,On-Time,0
RPY003888,LA04472,BOR08185,6,9680.72,On-Time,0
RPY003889,LA04472,BOR08185,7,9680.72,On-Time,0
RPY003890,LA04472,BOR08185,8,9680.72,On-Time,0
RPY003891,LA04472,BOR08185,9,9680.72,On-Time,0
RPY003892,LA04472,BOR08185,10,9680.72,On-Time,0
RPY003893,LA04472,BOR08185,11,9680.72,On-Time,0
RPY003894,LA00464,BOR02584,1,5064.6,On-Time,0
RPY003895,LA00464,BOR02584,2,5064.6,Late,9
RPY003896,LA00464,BOR02584,3,5064.6,On-Time,0
RPY003897,LA00464,BOR02584,4,5064.6,Late,43
RPY003898,LA00464,BOR02584,5,5064.6,On-Time,0
RPY003899,LA06311,BOR08136,1,7673.16,On-Time,0
RPY003900,LA06311,BOR08136,2,7673.16,On-Time,0
RPY003901,LA06311,BOR08136,3,7673.16,On-Time,0
RPY003902,LA06311,BOR08136,4,7673.16,On-Time,0
RPY003903,LA06311,BOR08136,5,7673.16,On-Time,0
RPY003904,LA06311,BOR08136,6,7673.16,On-Time,0
RPY003905,LA06311,BOR08136,7,7673.16,Late,52
RPY003906,LA06311,BOR08136,8,7673.16,On-Time,0
RPY003907,LA06311,BOR08136,9,7673.16,On-Time,0
RPY003908,LA06311,BOR08136,10,7673.16,On-Time,0
RPY003909,LA06311,BOR08136,11,7673.16,On-Time,0
RPY003910,LA06311,BOR08136,12,7673.16,On-Time,0
RPY003911,LA00033,BOR07846,1,16967.51,On-Time,0
RPY003912,LA00033,BOR07846,2,16967.51,On-Time,0
RPY003913,LA00033,BOR07846,3,16967.51,On-Time,0
RPY003914,LA00033,BOR07846,4,16967.51,Late,30
RPY003915,LA05282,BOR02466,1,7912.28,On-Time,0
RPY003916,LA05282,BOR02466,2,7912.28,On-Time,0
RPY003917,LA05282,BOR02466,3,7912.28,Late,58
RPY003918,LA05282,BOR02466,4,7912.28,On-Time,0
RPY003919,LA02056,BOR09122,1,39369.45,Late,16
RPY003920,LA02056,BOR09122,2,39369.45,On-Time,0
RPY003921,LA02056,BOR09122,3,39369.45,On-Time,0
RPY003922,LA02056,BOR09122,4,39369.45,On-Time,0
RPY003923,LA02056,BOR09122,5,39369.45,On-Time,0
RPY003924,LA02056,BOR09122,6,39369.45,On-Time,0
RPY003925,LA02056,BOR09122,7,39369.45,On-Time,0
RPY003926,LA02056,BOR09122,8,39369.45,On-Time,0
RPY003927,LA02056,BOR09122,9,39369.45,On-Time,0
RPY003928,LA02056,BOR09122,10,39369.45,On-Time,0
RPY003929,LA00339,BOR00530,1,1331.74,On-Time,0
RPY003930,LA00339,BOR00530,2,1331.74,On-Time,0
RPY003931,LA00339,BOR00530,3,1331.74,On-Time,0
RPY003932,LA00339,BOR00530,4,1331.74,On-Time,0
RPY003933,LA00339,BOR00530,5,1331.74,On-Time,0
RPY003934,LA00339,BOR00530,6,1331.74,On-Time,0
RPY003935,LA00339,BOR00530,7,1331.74,Late,23
RPY003936,LA00339,BOR00530,8,1331.74,On-Time,0
RPY003937,LA00339,BOR00530,9,1331.74,On-Time,0
RPY003938,LA00339,BOR00530,10,1331.74,On-Time,0
RPY003939,LA00339,BOR00530,11,1331.74,On-Time,0
RPY003940,LA00339,BOR00530,12,1331.74,On-Time,0
RPY003941,LA04224,BOR02141,1,90976.91,On-Time,0
RPY003942,LA04224,BOR02141,2,90976.91,On-Time,0
RPY003943,LA04224,BOR02141,3,90976.91,On-Time,0
RPY003944,LA04224,BOR02141,4,90976.91,On-Time,0
RPY003945,LA04224,BOR02141,5,90976.91,On-Time,0
RPY003946,LA04224,BOR02141,6,90976.91,On-Time,0
RPY003947,LA02082,BOR07286,1,84348.17,On-Time,0
RPY003948,LA02082,BOR07286,2,84348.17,On-Time,0
RPY003949,LA02082,BOR07286,3,84348.17,On-Time,0
RPY003950,LA02082,BOR07286,4,84348.17,Late,20
RPY003951,LA02082,BOR07286,5,84348.17,On-Time,0
RPY003952,LA02082,BOR07286,6,84348.17,Late,43
RPY003953,LA02082,BOR07286,7,84348.17,On-Time,0
RPY003954,LA02082,BOR07286,8,84348.17,Late,20
RPY003955,LA02082,BOR07286,9,84348.17,On-Time,0
RPY003956,LA02082,BOR07286,10,84348.17,On-Time,0
RPY003957,LA02624,BOR05682,1,23011.89,On-Time,0
RPY003958,LA02624,BOR05682,2,23011.89,On-Time,0
RPY003959,LA02624,BOR05682,3,23011.89,On-Time,0
RPY003960,LA02624,BOR05682,4,23011.89,On-Time,0
RPY003961,LA02624,BOR05682,5,23011.89,On-Time,0
RPY003962,LA02624,BOR05682,6,23011.89,On-Time,0
RPY003963,LA02624,BOR05682,7,23011.89,On-Time,0
RPY003964,LA02314,BOR01267,1,7306.02,On-Time,0
RPY003965,LA02314,BOR01267,2,7306.02,On-Time,0
RPY003966,LA02314,BOR01267,3,7306.02,Late,25
RPY003967,LA02314,BOR01267,4,7306.02,On-Time,0
RPY003968,LA02314,BOR01267,5,7306.02,On-Time,0
RPY003969,LA02314,BOR01267,6,7306.02,On-Time,0
RPY003970,LA02314,BOR01267,7,7306.02,On-Time,0
RPY003971,LA02314,BOR01267,8,7306.02,On-Time,0
RPY003972,LA02314,BOR01267,9,7306.02,Late,59
RPY003973,LA02314,BOR01267,10,7306.02,On-Time,0
RPY003974,LA02314,BOR01267,11,7306.02,On-Time,0
RPY003975,LA06939,BOR08187,1,49853.38,On-Time,0
RPY003976,LA06939,BOR08187,2,49853.38,On-Time,0
RPY003977,LA06939,BOR08187,3,49853.38,On-Time,0
RPY003978,LA06939,BOR08187,4,49853.38,On-Time,0
RPY003979,LA06939,BOR08187,5,49853.38,On-Time,0
RPY003980,LA06939,BOR08187,6,49853.38,On-Time,0
RPY003981,LA06939,BOR08187,7,49853.38,On-Time,0
RPY003982,LA06939,BOR08187,8,49853.38,On-Time,0
RPY003983,LA03346,BOR02876,1,4436.62,On-Time,0
RPY003984,LA03346,BOR02876,2,4436.62,On-Time,0
RPY003985,LA03346,BOR02876,3,4436.62,On-Time,0
RPY003986,LA03346,BOR02876,4,4436.62,On-Time,0
RPY003987,LA03346,BOR02876,5,4436.62,Late,59
RPY003988,LA03346,BOR02876,6,4436.62,On-Time,0
RPY003989,LA03346,BOR02876,7,4436.62,On-Time,0
RPY003990,LA03346,BOR02876,8,4436.62,On-Time,0
RPY003991,LA03346,BOR02876,9,4436.62,On-Time,0
RPY003992,LA03346,BOR02876,10,4436.62,On-Time,0
RPY003993,LA03346,BOR02876,11,4436.62,On-Time,0
RPY003994,LA06605,BOR07058,1,19469.05,On-Time,0
RPY003995,LA06605,BOR07058,2,19469.05,On-Time,0
RPY003996,LA06605,BOR07058,3,19469.05,On-Time,0
RPY003997,LA06605,BOR07058,4,19469.05,On-Time,0
RPY003998,LA06605,BOR07058,5,19469.05,On-Time,0
RPY003999,LA06605,BOR07058,6,19469.05,On-Time,0
RPY004000,LA06605,BOR07058,7,19469.05,On-Time,0
RPY004001,LA03947,BOR07984,1,7308.91,On-Time,0
RPY004002,LA03947,BOR07984,2,7308.91,On-Time,0
RPY004003,LA03947,BOR07984,3,7308.91,On-Time,0
RPY004004,LA03947,BOR07984,4,7308.91,On-Time,0
RPY004005,LA03947,BOR07984,5,7308.91,On-Time,0
RPY004006,LA03947,BOR07984,6,7308.91,On-Time,0
RPY004007,LA03947,BOR07984,7,7308.91,On-Time,0
RPY004008,LA03947,BOR07984,8,7308.91,On-Time,0
RPY004009,LA03947,BOR07984,9,7308.91,On-Time,0
RPY004010,LA03947,BOR07984,10,7308.91,On-Time,0
RPY004011,LA03947,BOR07984,11,7308.91,On-Time,0
RPY004012,LA03947,BOR07984,12,7308.91,On-Time,0
RPY004013,LA06058,BOR08448,1,60393.51,On-Time,0
RPY004014,LA06058,BOR08448,2,60393.51,On-Time,0
RPY004015,LA06058,BOR08448,3,60393.51,On-Time,0
RPY004016,LA06058,BOR08448,4,60393.51,On-Time,0
RPY004017,LA06058,BOR08448,5,60393.51,On-Time,0
RPY004018,LA06058,BOR08448,6,60393.51,On-Time,0
RPY004019,LA06058,BOR08448,7,60393.51,On-Time,0
RPY004020,LA06036,BOR00039,1,4008.63,On-Time,0
RPY004021,LA06036,BOR00039,2,4008.63,On-Time,0
RPY004022,LA06036,BOR00039,3,4008.63,Late,52
RPY004023,LA06036,BOR00039,4,4008.63,Late,60
RPY004024,LA06036,BOR00039,5,4008.63,Late,22
RPY004025,LA00318,BOR04701,1,40974.91,On-Time,0
RPY004026,LA00318,BOR04701,2,40974.91,On-Time,0
RPY004027,LA00318,BOR04701,3,40974.91,On-Time,0
RPY004028,LA00318,BOR04701,4,40974.91,On-Time,0
RPY004029,LA00318,BOR04701,5,40974.91,On-Time,0
RPY004030,LA00318,BOR04701,6,40974.91,On-Time,0
RPY004031,LA00318,BOR04701,7,40974.91,Late,7
RPY004032,LA00318,BOR04701,8,40974.91,On-Time,0
RPY004033,LA00318,BOR04701,9,40974.91,On-Time,0
RPY004034,LA00318,BOR04701,10,40974.91,On-Time,0
RPY004035,LA03823,BOR09271,1,11978.71,On-Time,0
RPY004036,LA03823,BOR09271,2,11978.71,On-Time,0
RPY004037,LA03823,BOR09271,3,11978.71,On-Time,0
RPY004038,LA03823,BOR09271,4,11978.71,On-Time,0
RPY004039,LA03823,BOR09271,5,11978.71,On-Time,0
RPY004040,LA03823,BOR09271,6,11978.71,On-Time,0
RPY004041,LA02426,BOR05570,1,171894.57,On-Time,0
RPY004042,LA02426,BOR05570,2,171894.57,On-Time,0
RPY004043,LA02426,BOR05570,3,171894.57,On-Time,0
RPY004044,LA02426,BOR05570,4,171894.57,On-Time,0
RPY004045,LA02426,BOR05570,5,171894.57,On-Time,0
RPY004046,LA02426,BOR05570,6,171894.57,On-Time,0
RPY004047,LA02426,BOR05570,7,171894.57,On-Time,0
RPY004048,LA02426,BOR05570,8,171894.57,On-Time,0
RPY004049,LA02426,BOR05570,9,171894.57,On-Time,0
RPY004050,LA02426,BOR05570,10,171894.57,On-Time,0
RPY004051,LA02426,BOR05570,11,171894.57,On-Time,0
RPY004052,LA02426,BOR05570,12,171894.57,On-Time,0
RPY004053,LA03689,BOR08051,1,13971.18,On-Time,0
RPY004054,LA03689,BOR08051,2,13971.18,On-Time,0
RPY004055,LA03689,BOR08051,3,13971.18,On-Time,0
RPY004056,LA03689,BOR08051,4,13971.18,On-Time,0
RPY004057,LA00605,BOR08968,1,5435.79,On-Time,0
RPY004058,LA00605,BOR08968,2,5435.79,On-Time,0
RPY004059,LA00605,BOR08968,3,5435.79,On-Time,0
RPY004060,LA00605,BOR08968,4,5435.79,On-Time,0
RPY004061,LA00605,BOR08968,5,5435.79,On-Time,0
RPY004062,LA00605,BOR08968,6,5435.79,On-Time,0
RPY004063,LA00605,BOR08968,7,5435.79,On-Time,0
RPY004064,LA00605,BOR08968,8,5435.79,On-Time,0
RPY004065,LA00605,BOR08968,9,5435.79,On-Time,0
RPY004066,LA00605,BOR08968,10,5435.79,On-Time,0
RPY004067,LA00605,BOR08968,11,5435.79,On-Time,0
RPY004068,LA04419,BOR06821,1,16155.19,On-Time,0
RPY004069,LA04419,BOR06821,2,16155.19,On-Time,0
RPY004070,LA04419,BOR06821,3,16155.19,On-Time,0
RPY004071,LA04419,BOR06821,4,16155.19,On-Time,0
RPY004072,LA04419,BOR06821,5,16155.19,On-Time,0
RPY004073,LA04419,BOR06821,6,16155.19,On-Time,0
RPY004074,LA02620,BOR04783,1,6802.86,On-Time,0
RPY004075,LA02620,BOR04783,2,6802.86,On-Time,0
RPY004076,LA02620,BOR04783,3,6802.86,On-Time,0
RPY004077,LA00650,BOR03577,1,111483.34,On-Time,0
RPY004078,LA00650,BOR03577,2,111483.34,On-Time,0
RPY004079,LA00650,BOR03577,3,111483.34,On-Time,0
RPY004080,LA00650,BOR03577,4,111483.34,On-Time,0
RPY004081,LA00650,BOR03577,5,111483.34,On-Time,0
RPY004082,LA00650,BOR03577,6,111483.34,On-Time,0
RPY004083,LA00650,BOR03577,7,111483.34,On-Time,0
RPY004084,LA00650,BOR03577,8,111483.34,On-Time,0
RPY004085,LA00650,BOR03577,9,111483.34,Late,48
RPY004086,LA00650,BOR03577,10,111483.34,On-Time,0
RPY004087,LA00650,BOR03577,11,111483.34,Late,36
RPY004088,LA00650,BOR03577,12,111483.34,Late,50
RPY004089,LA06588,BOR02930,1,15639.2,On-Time,0
RPY004090,LA06588,BOR02930,2,15639.2,On-Time,0
RPY004091,LA06588,BOR02930,3,15639.2,On-Time,0
RPY004092,LA06588,BOR02930,4,15639.2,On-Time,0
RPY004093,LA06588,BOR02930,5,15639.2,On-Time,0
RPY004094,LA06588,BOR02930,6,15639.2,On-Time,0
RPY004095,LA06588,BOR02930,7,15639.2,On-Time,0
RPY004096,LA06588,BOR02930,8,15639.2,Late,52
RPY004097,LA04367,BOR06112,1,47239.69,On-Time,0
