account_id,borrower_id,branch,disbursed_amount,emi_amount,account_status
LA02278,BOR04301,Mumbai HQ,1318527.55,24612.51,Closed
LA02279,BOR03934,Pune East,1238754.22,23123.41,Closed
LA02280,BOR05016,Delhi North,1793348.22,55793.06,Closed
LA02281,BOR03735,Delhi North,1399214.68,26118.67,Active
LA02282,BOR02283,Mumbai HQ,483844.02,9031.76,NPA
LA02283,BOR05588,Pune East,1500446.92,20005.96,Closed
LA02284,BOR08979,Ahmedabad Main,1592162.53,7430.09,Closed
LA02285,BOR07019,Mumbai HQ,1662431.74,22165.76,Active
LA02286,BOR03085,Delhi North,1115345.27,6939.93,Active
LA02287,BOR06158,Ahmedabad Main,1768516.47,55020.51,Active
LA02288,BOR02254,Mumbai HQ,1211510.54,56537.16,Active
LA02289,BOR01814,Mumbai HQ,1561401.22,29146.16,Active
LA02290,BOR03263,Ahmedabad Main,1993545.33,18606.42,NPA
LA02291,BOR09080,Mumbai HQ,968252.14,4518.51,Closed
LA02292,BOR00954,Pune East,334668.29,15617.85,Active
LA02293,BOR03725,Ahmedabad Main,789587.14,4912.99,Active
LA02294,BOR07934,Ahmedabad Main,1498719.87,13988.05,Active
LA02295,BOR08643,Mumbai HQ,659739.12,20525.22,Active
LA02296,BOR02858,Mumbai HQ,373742.18,2325.51,NPA
LA02297,BOR00069,Ahmedabad Main,1962510.53,18316.76,Active
LA02298,BOR03941,Ahmedabad Main,1584052.12,14784.49,Active
LA02299,BOR09378,Delhi North,658321.65,30721.68,NPA
LA02300,BOR07983,Delhi North,1104125.54,10305.17,Active
LA02301,BOR05652,Mumbai HQ,1869975.1,24933.0,Active
LA02302,BOR00794,Surat Branch,796572.16,74346.73,Active
LA02303,BOR04394,Mumbai HQ,1375772.6,8560.36,Active
LA02304,BOR05401,Surat Branch,940944.31,17564.29,Closed
LA02305,BOR01803,Mumbai HQ,92297.62,1722.89,Active
LA02306,BOR09525,Ahmedabad Main,306136.57,4081.82,Closed
LA02307,BOR02245,Delhi North,503264.74,11742.84,Active
LA02308,BOR04646,Mumbai HQ,1584742.12,29581.85,Closed
LA02309,BOR04284,Surat Branch,1629446.18,7604.08,Active
LA02310,BOR03099,Ahmedabad Main,251140.15,5859.94,Active
LA02311,BOR02002,Mumbai HQ,379565.75,1771.31,Closed
LA02312,BOR06364,Delhi North,291302.5,1359.41,Closed
LA02313,BOR05304,Delhi North,445690.51,13865.93,Active
LA02314,BOR01267,Delhi North,1565576.29,7306.02,NPA
LA02315,BOR05439,Mumbai HQ,1112286.85,51906.72,Active
LA02316,BOR01787,Ahmedabad Main,1266496.4,59103.17,Active
LA02317,BOR08252,Pune East,1047822.73,19559.36,Active
LA02318,BOR03928,Pune East,990555.56,30817.28,NPA
LA02319,BOR08770,Pune East,413410.17,2572.33,Active
LA02320,BOR05598,Mumbai HQ,1825839.25,24344.52,Active
LA02321,BOR06005,Ahmedabad Main,1932454.5,180362.42,Active
LA02322,BOR01291,Delhi North,1159927.29,54129.94,Active
LA02323,BOR08105,Ahmedabad Main,1116170.18,104175.88,Active
LA02324,BOR06006,Pune East,432156.93,10083.66,Active
LA02325,BOR00544,Delhi North,440146.87,5868.62,Closed
LA02326,BOR02357,Surat Branch,118963.02,3701.07,Active
LA02327,BOR09264,Ahmedabad Main,1633281.75,10162.64,Active
LA02328,BOR00379,Mumbai HQ,765869.78,3574.06,NPA
LA02329,BOR08023,Pune East,664977.45,31032.28,Closed
LA02330,BOR07935,Surat Branch,897449.4,5584.13,Active
LA02331,BOR06316,Pune East,1250167.56,16668.9,Active
LA02332,BOR04676,Ahmedabad Main,1311655.36,17488.74,Active
LA02333,BOR01290,Delhi North,1380560.52,18407.47,Active
LA02334,BOR08215,Ahmedabad Main,161227.33,752.39,Active
LA02335,BOR06104,Surat Branch,198090.98,4622.12,Closed
LA02336,BOR02665,Surat Branch,1305121.53,40603.78,Closed
LA02337,BOR06055,Ahmedabad Main,100263.56,1336.85,Active
LA02338,BOR09740,Ahmedabad Main,192127.55,4482.98,NPA
LA02339,BOR00247,Surat Branch,1107142.97,6888.89,Closed
LA02340,BOR09397,Mumbai HQ,432630.99,2691.93,Active
LA02341,BOR05824,Mumbai HQ,405698.8,9466.31,Active
LA02342,BOR02906,Delhi North,1805602.55,11234.86,Active
LA02343,BOR06077,Ahmedabad Main,915507.35,42723.68,Active
LA02344,BOR07135,Surat Branch,1895259.97,44222.73,Closed
LA02345,BOR00694,Mumbai HQ,281664.96,1752.58,Active
LA02346,BOR01115,Pune East,932568.75,8703.98,Active
LA02347,BOR08022,Mumbai HQ,1427057.78,6659.6,Closed
LA02348,BOR07511,Mumbai HQ,395054.73,3687.18,Closed
LA02349,BOR09552,Ahmedabad Main,660853.09,20559.87,Closed
LA02350,BOR00008,Ahmedabad Main,1729150.67,53795.8,NPA
LA02351,BOR00438,Ahmedabad Main,456064.38,4256.6,Closed
LA02352,BOR05791,Surat Branch,576061.22,17921.9,Closed
LA02353,BOR04489,Delhi North,93236.87,2900.7,Active
LA02354,BOR03659,Delhi North,1956226.24,9129.06,Active
LA02355,BOR00319,Mumbai HQ,1090262.14,10175.78,Active
LA02356,BOR08965,Pune East,662241.21,15452.29,Active
LA02357,BOR08423,Pune East,472806.35,8825.72,Active
LA02358,BOR06390,Mumbai HQ,725105.95,3383.83,Closed
LA02359,BOR04436,Pune East,708053.36,22028.33,Active
LA02360,BOR00155,Ahmedabad Main,1994485.02,12410.13,Closed
LA02361,BOR06226,Ahmedabad Main,1966771.39,36713.07,NPA
LA02362,BOR06815,Pune East,984582.34,9189.44,Active
LA02363,BOR00976,Surat Branch,632768.48,2952.92,Active
LA02364,BOR09387,Pune East,1457248.57,6800.49,Active
LA02365,BOR03308,Delhi North,473040.31,2207.52,Active
LA02366,BOR06237,Mumbai HQ,185442.65,2472.57,Active
LA02367,BOR06263,Surat Branch,692075.16,3229.68,Active
LA02368,BOR03657,Delhi North,1987062.24,61819.71,NPA
LA02369,BOR01622,Mumbai HQ,884521.77,8255.54,Active
LA02370,BOR00580,Ahmedabad Main,1549977.63,36166.14,Closed
LA02371,BOR03785,Ahmedabad Main,1244681.15,116170.24,Active
LA02372,BOR00526,Pune East,792118.09,10561.57,Closed
LA02373,BOR01558,Surat Branch,1679603.82,52254.34,NPA
LA02374,BOR02829,Delhi North,1562996.46,48626.56,Active
LA02375,BOR00605,Mumbai HQ,1491406.74,69598.98,Closed
LA02376,BOR04377,Ahmedabad Main,848592.71,39600.99,Active
LA02377,BOR05099,Delhi North,1851004.15,8638.02,Active
LA02378,BOR00946,Delhi North,846606.56,7901.66,Active
LA02379,BOR06498,Surat Branch,237914.66,22205.37,Active
LA02380,BOR06751,Delhi North,441924.13,2749.75,Closed
LA02381,BOR02062,Pune East,1645053.39,15353.83,Closed
LA02382,BOR01043,Delhi North,1293314.26,40236.44,Closed
LA02383,BOR04115,Delhi North,445265.42,41558.11,Closed
LA02384,BOR07586,Surat Branch,1874896.8,8749.52,Closed
LA02385,BOR06303,Surat Branch,1050564.84,24513.18,Active
LA02386,BOR00435,Delhi North,1897524.13,35420.45,Closed
LA02387,BOR03156,Surat Branch,977326.32,30405.71,Active
LA02388,BOR01207,Ahmedabad Main,1900828.87,177410.69,Active
LA02389,BOR02265,Delhi North,602184.05,18734.61,Closed
LA02390,BOR02840,Surat Branch,1975071.32,9217.0,Active
LA02391,BOR00330,Delhi North,1111482.62,10373.84,Active
LA02392,BOR03972,Pune East,1867028.82,24893.72,Active
LA02393,BOR04659,Ahmedabad Main,584060.87,7787.48,Active
LA02394,BOR04930,Delhi North,1657147.14,154667.07,Active
LA02395,BOR00962,Surat Branch,1925229.55,8984.4,Closed
LA02396,BOR08028,Delhi North,1468247.61,34259.11,Active
LA02397,BOR05227,Delhi North,1695517.99,39562.09,Active
LA02398,BOR02356,Ahmedabad Main,1021917.09,19075.79,Closed
LA02399,BOR04527,Mumbai HQ,1800761.99,24010.16,Closed
LA02400,BOR07470,Delhi North,292774.71,13662.82,Active
LA02401,BOR08487,Pune East,1545109.31,48070.07,Active
LA02402,BOR01488,Mumbai HQ,1970293.56,26270.58,Active
LA02403,BOR04992,Ahmedabad Main,260740.91,1216.79,Closed
LA02404,BOR06926,Ahmedabad Main,1123295.67,34946.98,Active
LA02405,BOR09958,Mumbai HQ,444596.5,10373.92,Closed
LA02406,BOR01139,Delhi North,282917.31,13202.81,NPA
LA02407,BOR00275,Ahmedabad Main,1388320.32,8638.44,Closed
LA02408,BOR01526,Mumbai HQ,331466.82,10312.3,NPA
LA02409,BOR09157,Pune East,1023734.67,13649.8,Active
LA02410,BOR03476,Ahmedabad Main,761531.18,14215.25,Active
LA02411,BOR08154,Surat Branch,1285710.39,17142.81,Active
LA02412,BOR04427,Delhi North,1589542.5,148357.3,NPA
LA02413,BOR09689,Ahmedabad Main,635178.85,3952.22,NPA
LA02414,BOR07636,Delhi North,837826.58,11171.02,NPA
LA02415,BOR00341,Delhi North,1717247.9,80138.24,Active
LA02416,BOR06871,Pune East,1102956.14,14706.08,NPA
LA02417,BOR00418,Delhi North,333480.11,6224.96,Closed
LA02418,BOR01908,Ahmedabad Main,1705809.66,10613.93,Active
LA02419,BOR05110,Delhi North,450501.03,8409.35,Active
LA02420,BOR03415,Surat Branch,1736651.47,54029.16,Active
LA02421,BOR00485,Delhi North,880509.39,4109.04,Active
LA02422,BOR03456,Mumbai HQ,1396353.09,6516.31,Active
LA02423,BOR01242,Pune East,1464714.6,9113.78,Active
LA02424,BOR07845,Ahmedabad Main,1515561.7,47150.81,Active
LA02425,BOR01334,Surat Branch,93641.77,2913.3,Active
LA02426,BOR05570,Ahmedabad Main,1841727.57,171894.57,Active
LA02427,BOR07370,Mumbai HQ,672949.5,3140.43,Active
LA02428,BOR01878,Delhi North,838276.54,26079.71,Closed
LA02429,BOR07931,Mumbai HQ,1397518.9,43478.37,Active
LA02430,BOR02094,Pune East,292524.69,9100.77,Active
LA02431,BOR08193,Delhi North,1349818.34,12598.3,Active
LA02432,BOR01035,Surat Branch,1837390.48,85744.89,NPA
LA02433,BOR05301,Mumbai HQ,1227228.59,114541.34,Active
LA02434,BOR08726,Delhi North,933083.21,29029.26,Active
LA02435,BOR08336,Pune East,626143.48,19480.02,Active
LA02436,BOR08107,Delhi North,549821.62,12829.17,Active
LA02437,BOR01619,Pune East,1301027.95,17347.04,Active
LA02438,BOR06513,Ahmedabad Main,914679.91,8537.01,Active
LA02439,BOR09710,Mumbai HQ,1340360.44,6255.02,Active
LA02440,BOR04347,Ahmedabad Main,215489.63,1340.82,Active
LA02441,BOR01121,Delhi North,438290.01,10226.77,Active
LA02442,BOR04216,Mumbai HQ,920965.25,21489.19,Active
LA02443,BOR04896,Mumbai HQ,626559.19,2923.94,Active
LA02444,BOR08462,Pune East,1879643.04,35086.67,Active
LA02445,BOR07497,Delhi North,1920065.29,11947.07,Active
LA02446,BOR00501,Delhi North,1973944.78,18423.48,Active
LA02447,BOR07813,Ahmedabad Main,234477.57,3126.37,Active
LA02448,BOR03614,Surat Branch,828627.96,38669.3,NPA
LA02449,BOR02558,Surat Branch,1583914.57,36958.01,Closed
LA02450,BOR07024,Mumbai HQ,656073.79,30616.78,Closed
LA02451,BOR07714,Mumbai HQ,1052128.0,19639.72,Active
LA02452,BOR04741,Delhi North,1757607.64,16404.34,Closed
LA02453,BOR03016,Pune East,658421.04,6145.26,Active
LA02454,BOR00010,Ahmedabad Main,1691255.23,39462.62,Closed
LA02455,BOR02151,Ahmedabad Main,376416.33,3513.22,Active
LA02456,BOR09966,Ahmedabad Main,215650.54,4025.48,Closed
LA02457,BOR05372,Mumbai HQ,1324809.95,17664.13,Active
LA02458,BOR07928,Mumbai HQ,1122718.36,10478.7,Closed
LA02459,BOR06001,Surat Branch,1133448.79,26447.14,Active
LA02460,BOR01467,Mumbai HQ,1884869.34,35184.23,Active
LA02461,BOR09501,Surat Branch,1597690.8,7455.89,NPA
LA02462,BOR07575,Mumbai HQ,410772.23,3833.87,Active
LA02463,BOR07106,Surat Branch,1876822.66,43792.53,Closed
LA02464,BOR06530,Pune East,484092.88,22591.0,Active
LA02465,BOR07890,Mumbai HQ,1259779.63,117579.43,Active
LA02466,BOR01780,Pune East,203778.5,6339.78,Active
LA02467,BOR06845,Delhi North,1150890.5,10741.64,Active
LA02468,BOR09159,Delhi North,1219762.37,37948.16,Closed
LA02469,BOR02202,Surat Branch,639279.61,2983.3,Active
LA02470,BOR01188,Pune East,653510.23,3049.71,NPA
LA02471,BOR05773,Mumbai HQ,177067.51,16526.3,NPA
LA02472,BOR09816,Mumbai HQ,1044985.79,9753.2,Active
LA02473,BOR03310,Delhi North,804434.98,37540.3,Active
LA02474,BOR00626,Pune East,712644.11,16628.36,Active
LA02475,BOR07758,Mumbai HQ,1350953.29,126088.97,Active
LA02476,BOR06329,Delhi North,1606309.28,74961.1,Active
LA02477,BOR04963,Delhi North,173582.76,5400.35,NPA
LA02478,BOR06396,Surat Branch,993071.99,18537.34,Closed
LA02479,BOR01682,Pune East,401511.64,12491.47,Active
LA02480,BOR08857,Surat Branch,1039018.02,48487.51,Active
LA02481,BOR08311,Surat Branch,97295.93,4540.48,Active
LA02482,BOR09174,Ahmedabad Main,336452.75,3140.23,Active
LA02483,BOR01784,Surat Branch,307927.52,9579.97,Active
LA02484,BOR06372,Delhi North,1545058.06,48068.47,Active
LA02485,BOR06733,Mumbai HQ,536799.83,50101.32,Active
LA02486,BOR09898,Pune East,796985.96,14877.07,NPA
LA02487,BOR04463,Pune East,1162733.63,5426.09,Active
LA02488,BOR03673,Delhi North,1919290.26,59711.25,Active
LA02489,BOR03635,Mumbai HQ,119035.05,1110.99,Active
LA02490,BOR00877,Delhi North,562960.24,10508.59,Closed
LA02491,BOR06988,Delhi North,682395.71,21230.09,Active
LA02492,BOR04974,Mumbai HQ,1969333.58,26257.78,Active
LA02493,BOR00362,Surat Branch,408578.09,12711.32,Active
LA02494,BOR06449,Mumbai HQ,625673.63,14599.05,Closed
LA02495,BOR08805,Pune East,1381750.54,32240.85,Active
LA02496,BOR02288,Pune East,185205.94,4321.47,Active
LA02497,BOR04229,Pune East,90872.67,4240.72,Active
LA02498,BOR00729,Mumbai HQ,138618.19,12937.7,Active
LA02499,BOR03133,Delhi North,598569.95,27933.26,Closed
LA02500,BOR07861,Pune East,1463657.0,45536.0,Active
LA02501,BOR03293,Ahmedabad Main,1010596.13,94322.31,Active
LA02502,BOR01285,Ahmedabad Main,1789744.29,23863.26,Closed
LA02503,BOR09555,Ahmedabad Main,858720.39,16029.45,Active
LA02504,BOR07619,Pune East,891976.56,41625.57,Active
LA02505,BOR01190,Ahmedabad Main,393977.15,1838.56,Active
LA02506,BOR05250,Pune East,450031.06,2800.19,NPA
LA02507,BOR04653,Surat Branch,1473865.69,45853.6,NPA
LA02508,BOR05893,Ahmedabad Main,601326.11,2806.19,Active
LA02509,BOR05184,Delhi North,974682.97,30323.47,Active
LA02510,BOR01174,Pune East,951556.31,29603.97,Active
LA02511,BOR09969,Ahmedabad Main,456289.88,10646.76,Active
LA02512,BOR09850,Pune East,293687.61,27410.84,Active
LA02513,BOR09371,Ahmedabad Main,1885211.83,11730.21,Active
LA02514,BOR07201,Ahmedabad Main,621004.67,28980.22,Active
LA02515,BOR01943,Delhi North,1371474.37,64002.14,Active
LA02516,BOR07561,Mumbai HQ,176214.01,3289.33,Active
LA02517,BOR09875,Mumbai HQ,804576.29,18773.45,Active
LA02518,BOR08964,Mumbai HQ,1255868.19,39071.45,Closed
LA02519,BOR02984,Delhi North,989571.04,13194.28,Active
LA02520,BOR06140,Surat Branch,815362.55,38050.25,NPA
LA02521,BOR04947,Mumbai HQ,235154.97,3135.4,Active
LA02522,BOR08682,Mumbai HQ,1140930.72,5324.34,NPA
LA02523,BOR00865,Ahmedabad Main,500236.87,23344.39,Active
LA02524,BOR01638,Pune East,1903314.64,25377.53,Active
LA02525,BOR06016,Pune East,1160752.02,21667.37,Active
LA02526,BOR03437,Mumbai HQ,1593728.45,148747.99,Active
LA02527,BOR04446,Delhi North,1552883.23,28987.15,Closed
LA02528,BOR02385,Mumbai HQ,1662167.95,77567.84,Active
LA02529,BOR08615,Surat Branch,567106.69,26464.98,Active
LA02530,BOR08205,Mumbai HQ,1866350.61,43548.18,Active
LA02531,BOR05049,Mumbai HQ,447240.1,10435.6,NPA
LA02532,BOR04467,Ahmedabad Main,704705.6,3288.63,Active
LA02533,BOR00816,Surat Branch,1022907.69,31823.79,Active
LA02534,BOR04752,Pune East,1636116.09,10180.28,NPA
LA02535,BOR05531,Delhi North,1302820.07,12159.65,Active
LA02536,BOR07883,Ahmedabad Main,822837.24,3839.91,Active
LA02537,BOR09356,Ahmedabad Main,351066.08,6553.23,Closed
LA02538,BOR03254,Surat Branch,1562403.93,36456.09,Closed
LA02539,BOR07383,Delhi North,835517.34,38990.81,Closed
LA02540,BOR08349,Surat Branch,697874.32,13026.99,NPA
LA02541,BOR01749,Surat Branch,597191.51,7962.55,Closed
LA02542,BOR02119,Ahmedabad Main,1003470.74,13379.61,Active
LA02543,BOR01159,Delhi North,623204.52,2908.29,Active
LA02544,BOR03766,Surat Branch,1302326.52,60775.24,Active
LA02545,BOR01850,Delhi North,907957.67,12106.1,NPA
LA02546,BOR05141,Delhi North,1396698.47,18622.65,Active
LA02547,BOR05449,Ahmedabad Main,438469.85,4092.39,Active
LA02548,BOR03022,Surat Branch,487485.13,11374.65,Active
LA02549,BOR01372,Ahmedabad Main,1219013.0,7584.97,Active
LA02550,BOR03889,Surat Branch,865989.3,16165.13,Closed
LA02551,BOR09380,Ahmedabad Main,503137.72,4695.95,Active
LA02552,BOR03560,Surat Branch,1844323.53,57378.95,Active
LA02553,BOR08921,Ahmedabad Main,550684.22,5139.72,Closed
LA02554,BOR08314,Surat Branch,281919.62,6578.12,NPA
LA02555,BOR02571,Delhi North,1761182.06,10958.47,Active
LA02556,BOR03883,Delhi North,529086.41,3292.09,Active
LA02557,BOR00759,Ahmedabad Main,711090.38,6636.84,Active
LA02558,BOR07424,Delhi North,1854460.55,11538.87,Active
LA02559,BOR00097,Delhi North,469509.12,2921.39,Active
LA02560,BOR06726,Pune East,1598835.4,21317.81,Active
LA02561,BOR09107,Surat Branch,1331450.16,124268.68,Active
LA02562,BOR03679,Pune East,606746.18,18876.55,Closed
LA02563,BOR00087,Ahmedabad Main,1975678.24,36879.33,Active
LA02564,BOR03277,Delhi North,1371847.07,42679.69,Closed
LA02565,BOR03111,Pune East,484254.94,3013.14,Active
LA02566,BOR04563,Ahmedabad Main,1459924.0,45419.86,Active
LA02567,BOR09673,Surat Branch,759611.67,35448.54,Active
LA02568,BOR01489,Mumbai HQ,897463.74,83763.28,NPA
LA02569,BOR07922,Surat Branch,843569.69,15746.63,Closed
LA02570,BOR06336,Ahmedabad Main,890811.75,5542.83,Active
LA02571,BOR06261,Ahmedabad Main,1548168.72,28899.15,Active
LA02572,BOR07449,Surat Branch,881098.8,27411.96,Closed
LA02573,BOR02605,Surat Branch,601689.47,8022.53,Active
LA02574,BOR01052,Delhi North,331594.43,10316.27,Closed
LA02575,BOR01649,Ahmedabad Main,550716.92,51400.25,Active
LA02576,BOR01853,Mumbai HQ,1295796.73,8062.74,Closed
LA02577,BOR04133,Delhi North,198344.68,2644.6,Active
LA02578,BOR06616,Pune East,1349202.59,62962.79,Active
LA02579,BOR00899,Delhi North,1784612.93,55521.29,Active
LA02580,BOR09658,Ahmedabad Main,1272687.22,59392.07,Active
LA02581,BOR03441,Mumbai HQ,1706840.95,79652.58,NPA
LA02582,BOR02277,Surat Branch,797307.82,14883.08,Active
LA02583,BOR05897,Pune East,1923422.32,8975.97,NPA
LA02584,BOR01231,Pune East,1068333.21,33237.03,Closed
LA02585,BOR09231,Ahmedabad Main,183061.62,1139.05,Active
LA02586,BOR00477,Pune East,1506819.17,35159.11,Active
LA02587,BOR03566,Ahmedabad Main,1651783.0,22023.77,Closed
LA02588,BOR07216,Ahmedabad Main,1254431.01,5854.01,Closed
LA02589,BOR01608,Delhi North,991306.31,18504.38,Active
LA02590,BOR04803,Pune East,1411213.22,65856.62,Active
LA02591,BOR03203,Delhi North,1125950.92,52544.38,Active
LA02592,BOR05954,Surat Branch,1173742.3,10954.93,Active
LA02593,BOR00279,Pune East,666947.74,20749.49,NPA
LA02594,BOR00814,Pune East,1932633.47,9018.96,Active
LA02595,BOR02900,Ahmedabad Main,1350057.75,31501.35,Closed
LA02596,BOR09808,Mumbai HQ,559647.36,2611.69,NPA
LA02597,BOR05784,Ahmedabad Main,1882439.96,58564.8,Active
LA02598,BOR04702,Delhi North,615736.17,8209.82,Active
LA02599,BOR05845,Mumbai HQ,925732.46,12343.1,Closed
LA02600,BOR00675,Pune East,909424.38,42439.8,NPA
LA02601,BOR09224,Surat Branch,650690.55,60731.12,Active
LA02602,BOR04140,Mumbai HQ,1885228.47,17595.47,NPA
LA02603,BOR08844,Ahmedabad Main,704054.33,32855.87,Closed
LA02604,BOR01762,Pune East,280507.11,1309.03,Active
LA02605,BOR03541,Surat Branch,244851.1,11426.38,NPA
LA02606,BOR00031,Pune East,420653.61,3926.1,NPA
LA02607,BOR07960,Mumbai HQ,493155.07,46027.81,Active
LA02608,BOR06148,Mumbai HQ,246093.26,7656.23,NPA
LA02609,BOR07648,Delhi North,111390.22,3465.47,Active
LA02610,BOR04171,Ahmedabad Main,1068303.6,4985.42,Active
LA02611,BOR02772,Pune East,1479848.51,9207.95,Active
LA02612,BOR03550,Surat Branch,1640565.86,15311.95,Closed
LA02613,BOR08998,Surat Branch,851121.97,39719.03,Closed
LA02614,BOR06463,Ahmedabad Main,1196754.76,7446.47,Active
LA02615,BOR08203,Surat Branch,763176.85,10175.69,Closed
LA02616,BOR01930,Ahmedabad Main,1459627.61,45410.64,Active
LA02617,BOR03652,Delhi North,930756.77,43435.32,Closed
LA02618,BOR01401,Pune East,1741632.28,81276.17,Closed
LA02619,BOR04555,Delhi North,853125.19,7962.5,Active
LA02620,BOR04783,Ahmedabad Main,510214.26,6802.86,Active
LA02621,BOR02224,Delhi North,312435.22,14580.31,Active
LA02622,BOR02099,Ahmedabad Main,1041906.57,9724.46,Closed
LA02623,BOR06197,Pune East,1826541.62,170477.22,NPA
LA02624,BOR05682,Delhi North,986223.83,23011.89,Active
LA02625,BOR07146,Pune East,1379546.37,18393.95,Active
LA02626,BOR00819,Pune East,476772.64,6356.97,Active
LA02627,BOR06304,Delhi North,689946.03,21464.99,NPA
LA02628,BOR09237,Surat Branch,376304.28,5017.39,Closed
LA02629,BOR05363,Mumbai HQ,536018.01,3335.22,NPA
LA02630,BOR00531,Delhi North,458991.36,8567.84,Active
LA02631,BOR07279,Surat Branch,1797654.37,23968.72,NPA
LA02632,BOR01669,Ahmedabad Main,971294.38,12950.59,Closed
LA02633,BOR09826,Pune East,546911.32,7292.15,Active
LA02634,BOR04728,Pune East,261944.73,24448.17,Closed
LA02635,BOR04437,Mumbai HQ,273545.94,8510.32,Active
LA02636,BOR02381,Surat Branch,1217487.78,16233.17,Active
LA02637,BOR00284,Pune East,1436664.68,13408.87,Active
LA02638,BOR08216,Pune East,1219863.08,37951.3,Active
LA02639,BOR06960,Pune East,774501.93,14457.37,Active
LA02640,BOR08541,Pune East,1420867.73,66307.16,Closed
LA02641,BOR05795,Mumbai HQ,744780.77,34756.44,Active
LA02642,BOR03226,Delhi North,1170143.37,10921.34,Active
LA02643,BOR03206,Mumbai HQ,226690.88,10578.91,Active
LA02644,BOR03845,Mumbai HQ,653737.49,30507.75,Active
LA02645,BOR00429,Delhi North,329425.34,1537.32,NPA
LA02646,BOR06756,Surat Branch,1258922.31,39166.47,Active
LA02647,BOR02304,Surat Branch,1463046.71,45517.01,Active
LA02648,BOR03710,Pune East,1565763.69,29227.59,Closed
LA02649,BOR08195,Surat Branch,509527.04,15851.95,Active
LA02650,BOR03018,Pune East,1434556.92,19127.43,NPA
LA02651,BOR07518,Ahmedabad Main,697918.01,16284.75,Closed
LA02652,BOR08011,Mumbai HQ,1462316.03,13648.28,Closed
LA02653,BOR04243,Delhi North,1869690.34,24929.2,Active
LA02654,BOR09104,Surat Branch,402023.59,1876.11,Active
LA02655,BOR05149,Surat Branch,177574.51,1104.91,Active
LA02656,BOR08450,Mumbai HQ,371720.13,4956.27,Closed
LA02657,BOR06521,Delhi North,1311602.0,17488.03,Closed
LA02658,BOR03434,Delhi North,163039.06,7608.49,Active
LA02659,BOR09189,Pune East,390452.24,18221.1,Closed
LA02660,BOR00600,Mumbai HQ,1924190.5,179591.11,NPA
LA02661,BOR02647,Delhi North,1712359.2,22831.46,Active
LA02662,BOR01406,Pune East,1956666.83,182622.24,Active
LA02663,BOR07656,Mumbai HQ,1994232.98,186128.41,NPA
LA02664,BOR05993,Delhi North,737845.44,4591.04,Closed
LA02665,BOR09683,Delhi North,986020.98,9202.86,Active
LA02666,BOR05568,Pune East,1886459.03,88034.75,Closed
LA02667,BOR04735,Surat Branch,1373395.82,18311.94,Active
LA02668,BOR02527,Pune East,1447757.06,19303.43,Closed
LA02669,BOR07292,Mumbai HQ,1268353.09,7891.97,Active
LA02670,BOR04483,Pune East,1022395.38,47711.78,Active
LA02671,BOR00231,Delhi North,776975.93,72517.75,Active
LA02672,BOR09022,Mumbai HQ,637274.36,8496.99,NPA
LA02673,BOR09827,Delhi North,1111802.79,14824.04,Active
