borrower_id,age,monthly_income,employment_type,credit_score,dti_ratio,loan_amount,loan_purpose,city,previous_default,risk_score,risk_tier,is_default
BOR02652,27,75278.47,Salaried,729,0.26,1312585.12,Medical,Surat,0,8,LOW,0
BOR02653,44,43103.09,Government Employee,777,0.3,1643999.13,Vehicle,Delhi,1,33,MEDIUM,0
BOR02654,63,45957.99,Government Employee,603,0.3,1575749.71,Business,Delhi,0,20,LOW,0
BOR02655,54,33540.69,Government Employee,591,0.14,758056.95,Home,Bengaluru,1,55,HIGH,0
BOR02656,39,42778.67,Government Employee,791,0.51,515578.23,Business,Pune,0,30,MEDIUM,0
BOR02657,58,32776.02,Government Employee,696,0.48,733802.48,Home,Delhi,1,47,HIGH,1
BOR02658,45,35300.6,Government Employee,656,0.2,223641.08,Personal,Mumbai,0,20,LOW,0
BOR02659,51,23039.82,Self-Employed,660,0.41,1300718.5,Business,Delhi,0,32,MEDIUM,0
BOR02660,32,44495.68,Government Employee,728,0.59,314715.33,Medical,Surat,0,22,MEDIUM,0
BOR02661,31,54810.69,Government Employee,572,0.21,1504716.76,Home,Mumbai,0,30,MEDIUM,0
BOR02662,50,84296.79,Government Employee,698,0.53,1596770.79,Business,Jaipur,0,34,MEDIUM,0
BOR02663,51,54132.86,Government Employee,679,0.1,203811.32,Education,Mumbai,0,20,LOW,0
BOR02664,36,37839.97,Salaried,699,0.68,1015159.72,Home,Ahmedabad,1,59,HIGH,1
BOR02665,33,62180.34,Government Employee,522,0.67,1305121.53,Personal,Mumbai,0,60,HIGH,0
BOR02666,50,37444.67,Salaried,657,0.21,82316.78,Business,Delhi,0,12,LOW,0
BOR02667,25,55719.49,Salaried,787,0.23,1723309.54,Medical,Delhi,0,0,LOW,0
BOR02668,21,33327.21,Salaried,635,0.48,1114110.14,Medical,Mumbai,1,55,HIGH,1
BOR02669,49,37938.93,Business Owner,607,0.12,648038.17,Business,Ahmedabad,0,20,LOW,0
BOR02670,46,41208.79,Salaried,749,0.32,608270.08,Medical,Delhi,0,8,LOW,1
BOR02671,32,28942.96,Salaried,718,0.15,1432645.12,Personal,Delhi,0,15,LOW,0
BOR02672,36,20932.3,Business Owner,629,0.63,800596.23,Home,Bengaluru,0,44,MEDIUM,0
BOR02673,36,41575.04,Salaried,830,0.32,1177275.2,Education,Ahmedabad,0,8,LOW,0
BOR02674,21,42727.54,Self-Employed,481,0.33,1284560.58,Personal,Ahmedabad,0,30,MEDIUM,0
BOR02675,63,18043.77,Salaried,683,0.35,287600.51,Vehicle,Mumbai,1,47,HIGH,0
BOR02676,25,66628.35,Business Owner,713,0.52,1126254.24,Personal,Pune,0,22,MEDIUM,0
BOR02677,32,53304.98,Business Owner,784,0.5,217006.49,Business,Mumbai,1,35,MEDIUM,0
BOR02678,28,37429.12,Business Owner,760,0.62,63337.7,Home,Pune,1,47,HIGH,1
BOR02679,31,21676.69,Government Employee,598,0.62,61157.07,Home,Surat,0,62,HIGH,1
BOR02680,60,19860.33,Business Owner,655,0.72,1255627.83,Business,Delhi,1,77,HIGH,1
BOR02681,55,47899.93,Self-Employed,690,0.22,1882016.4,Business,Bengaluru,1,37,MEDIUM,0
BOR02682,47,50561.3,Business Owner,596,0.61,291320.48,Education,Pune,0,60,HIGH,1
BOR02683,24,44572.82,Business Owner,545,0.59,249564.98,Personal,Mumbai,0,52,HIGH,0
BOR02684,30,96917.41,Business Owner,652,0.49,1888205.61,Personal,Mumbai,0,22,MEDIUM,0
BOR02685,55,38390.18,Government Employee,823,0.07,1636408.0,Personal,Bengaluru,1,25,MEDIUM,0
BOR02686,52,26340.86,Government Employee,578,0.39,639648.66,Business,Ahmedabad,0,58,HIGH,1
BOR02687,39,28336.04,Salaried,673,0.67,1673492.1,Medical,Ahmedabad,1,69,HIGH,0
BOR02688,52,60828.63,Self-Employed,746,0.24,1618437.5,Vehicle,Delhi,0,8,LOW,0
BOR02689,63,177370.79,Self-Employed,477,0.46,1996273.85,Personal,Mumbai,0,48,HIGH,0
BOR02690,31,66460.81,Self-Employed,629,0.59,1941980.38,Medical,Bengaluru,0,34,MEDIUM,0
BOR02691,23,36563.01,Business Owner,624,0.11,736949.47,Personal,Delhi,0,12,LOW,0
BOR02692,48,31120.29,Self-Employed,831,0.55,671559.54,Education,Jaipur,0,22,MEDIUM,0
BOR02693,44,74693.52,Salaried,682,0.19,600977.62,Business,Surat,0,20,LOW,0
BOR02694,25,96327.38,Self-Employed,543,0.48,1828307.84,Education,Delhi,0,40,MEDIUM,0
BOR02695,31,25201.21,Business Owner,483,0.57,246602.17,Vehicle,Delhi,1,87,HIGH,1
BOR02696,63,34554.49,Business Owner,694,0.27,100523.89,Personal,Jaipur,0,12,LOW,0
BOR02697,43,51607.86,Salaried,693,0.4,541027.22,Personal,Mumbai,0,22,MEDIUM,0
BOR02698,52,24208.8,Government Employee,752,0.2,1772863.42,Medical,Mumbai,0,10,LOW,0
BOR02699,54,55260.51,Self-Employed,745,0.66,1365753.8,Medical,Mumbai,0,22,MEDIUM,0
BOR02700,48,19027.09,Self-Employed,708,0.22,187143.97,Education,Pune,0,10,LOW,0
BOR02701,24,27068.27,Government Employee,644,0.07,1782809.27,Medical,Pune,0,30,MEDIUM,0
BOR02702,40,64034.83,Business Owner,688,0.4,1839505.78,Vehicle,Bengaluru,1,47,HIGH,1
BOR02703,23,32023.65,Self-Employed,680,0.38,172228.26,Medical,Mumbai,0,30,MEDIUM,0
BOR02704,57,22793.54,Government Employee,783,0.18,1346242.78,Home,Delhi,0,10,LOW,0
BOR02705,29,44238.82,Salaried,780,0.26,754385.31,Home,Ahmedabad,0,13,LOW,0
BOR02706,28,37674.33,Self-Employed,632,0.45,701218.23,Medical,Bengaluru,0,22,MEDIUM,0
BOR02707,29,33453.33,Self-Employed,758,0.14,1522290.09,Medical,Surat,0,8,LOW,0
BOR02708,59,34381.86,Government Employee,738,0.69,875862.68,Medical,Pune,0,30,MEDIUM,1
BOR02709,34,40488.52,Salaried,502,0.08,940119.5,Medical,Mumbai,0,38,MEDIUM,1
BOR02710,37,36858.55,Business Owner,573,0.5,849283.97,Business,Delhi,1,73,HIGH,0
BOR02711,22,49858.85,Government Employee,572,0.49,1469432.95,Home,Surat,1,65,HIGH,0
BOR02712,33,77884.91,Salaried,671,0.07,1340266.02,Medical,Pune,0,12,LOW,0
BOR02713,49,44855.52,Salaried,739,0.41,110638.66,Personal,Ahmedabad,0,10,LOW,0
BOR02714,61,79376.17,Salaried,678,0.18,944341.05,Medical,Delhi,0,12,LOW,0
BOR02715,35,33336.22,Business Owner,520,0.58,1877091.36,Home,Bengaluru,0,52,HIGH,0
BOR02716,53,34786.17,Self-Employed,624,0.37,1536457.71,Home,Delhi,1,52,HIGH,0
BOR02717,25,51716.32,Salaried,648,0.31,834938.28,Medical,Bengaluru,0,17,LOW,0
BOR02718,22,69145.38,Business Owner,624,0.23,992776.99,Business,Surat,0,20,LOW,0
BOR02719,52,47642.45,Salaried,786,0.13,1119797.33,Personal,Pune,0,8,LOW,0
BOR02720,31,58157.64,Business Owner,674,0.21,1401229.38,Medical,Mumbai,0,12,LOW,0
BOR02721,54,36280.21,Government Employee,623,0.58,1632006.82,Medical,Delhi,0,42,MEDIUM,0
BOR02722,27,32038.49,Government Employee,631,0.7,1209862.24,Medical,Delhi,1,67,HIGH,1
BOR02723,50,71527.19,Salaried,660,0.09,286363.35,Medical,Jaipur,0,20,LOW,0
BOR02724,26,24962.09,Business Owner,839,0.6,1640401.74,Home,Delhi,0,40,MEDIUM,1
BOR02725,36,57525.44,Business Owner,553,0.3,578083.06,Medical,Delhi,0,43,MEDIUM,1
BOR02726,29,39303.76,Business Owner,689,0.23,450734.44,Home,Ahmedabad,0,12,LOW,0
BOR02727,22,114955.0,Government Employee,580,0.5,249798.47,Medical,Jaipur,0,48,HIGH,1
BOR02728,64,79859.2,Business Owner,805,0.51,1311121.5,Personal,Jaipur,0,22,MEDIUM,0
BOR02729,41,35798.91,Government Employee,655,0.52,1673412.61,Home,Bengaluru,0,34,MEDIUM,0
BOR02730,47,29197.7,Salaried,661,0.42,663437.95,Personal,Pune,1,57,HIGH,0
BOR02731,55,48132.12,Salaried,739,0.73,1182032.54,Medical,Mumbai,1,55,HIGH,0
BOR02732,35,84549.44,Business Owner,612,0.66,1900562.03,Medical,Pune,0,39,MEDIUM,0
BOR02733,52,18330.79,Business Owner,678,0.46,1446339.32,Business,Jaipur,0,40,MEDIUM,0
BOR02734,39,56770.31,Self-Employed,702,0.39,596972.57,Medical,Delhi,0,10,LOW,0
BOR02735,37,41633.62,Self-Employed,691,0.35,882919.11,Home,Pune,0,12,LOW,0
BOR02736,55,104581.55,Government Employee,714,0.4,760101.16,Education,Jaipur,1,43,MEDIUM,0
BOR02737,62,40672.84,Business Owner,634,0.07,1186478.67,Vehicle,Surat,0,12,LOW,0
BOR02738,43,45029.53,Self-Employed,827,0.45,230530.72,Personal,Mumbai,0,10,LOW,0
BOR02739,49,44727.76,Self-Employed,678,0.26,753109.43,Home,Jaipur,0,12,LOW,0
BOR02740,62,38516.55,Self-Employed,778,0.7,1364273.79,Business,Mumbai,1,47,HIGH,0
BOR02741,64,130603.15,Self-Employed,720,0.45,1583398.44,Personal,Delhi,0,10,LOW,0
BOR02742,43,51092.17,Business Owner,683,0.56,1757900.83,Vehicle,Surat,0,42,MEDIUM,0
BOR02743,63,15000.0,Self-Employed,747,0.7,1081713.09,Vehicle,Mumbai,0,32,MEDIUM,0
BOR02744,63,52422.08,Self-Employed,718,0.55,249605.98,Personal,Ahmedabad,0,30,MEDIUM,0
BOR02745,44,34346.96,Salaried,645,0.11,1127241.32,Vehicle,Delhi,0,17,LOW,0
BOR02746,29,39914.2,Self-Employed,771,0.46,1561142.6,Education,Bengaluru,0,18,LOW,0
BOR02747,47,40563.34,Government Employee,867,0.27,405992.77,Business,Jaipur,0,0,LOW,0
BOR02748,29,60805.24,Government Employee,565,0.11,865549.7,Medical,Ahmedabad,0,43,MEDIUM,1
BOR02749,49,45969.2,Self-Employed,621,0.72,427734.58,Medical,Surat,1,59,HIGH,0
BOR02750,45,16363.5,Business Owner,823,0.22,183152.22,Education,Mumbai,1,48,HIGH,0
BOR02751,25,69673.22,Government Employee,727,0.09,1347268.06,Business,Jaipur,0,0,LOW,0
BOR02752,35,53247.27,Salaried,555,0.71,978851.75,Vehicle,Pune,0,60,HIGH,0
BOR02753,50,38491.45,Business Owner,755,0.05,341286.37,Business,Mumbai,1,33,MEDIUM,0
BOR02754,51,28980.83,Salaried,452,0.18,1068771.03,Education,Pune,0,40,MEDIUM,1
BOR02755,34,43758.76,Salaried,667,0.56,1818519.32,Business,Surat,1,67,HIGH,1
BOR02756,31,52458.71,Self-Employed,745,0.65,1075260.9,Home,Ahmedabad,0,30,MEDIUM,0
BOR02757,38,67427.14,Salaried,703,0.35,141804.69,Business,Pune,0,0,LOW,0
BOR02758,64,89122.37,Business Owner,543,0.28,710620.08,Home,Jaipur,0,38,MEDIUM,0
BOR02759,46,63088.32,Government Employee,736,0.35,299475.32,Vehicle,Pune,0,8,LOW,0
BOR02760,29,26376.24,Salaried,544,0.69,1320036.92,Education,Surat,0,62,HIGH,0
BOR02761,37,33759.9,Self-Employed,620,0.12,1746147.63,Business,Surat,0,20,LOW,0
BOR02762,64,71446.9,Government Employee,624,0.72,663597.67,Education,Surat,0,42,MEDIUM,0
BOR02763,30,31946.75,Government Employee,624,0.51,1032807.24,Business,Pune,0,34,MEDIUM,0
BOR02764,24,85760.7,Salaried,681,0.57,1171232.46,Home,Pune,0,34,MEDIUM,0
BOR02765,49,44818.42,Salaried,670,0.49,55348.76,Home,Delhi,1,55,HIGH,0
BOR02766,44,93529.31,Government Employee,612,0.58,1804873.38,Business,Surat,0,42,MEDIUM,0
BOR02767,28,94632.3,Self-Employed,698,0.16,1787500.43,Vehicle,Ahmedabad,0,20,LOW,0
BOR02768,53,45242.41,Business Owner,900,0.18,506550.56,Medical,Ahmedabad,1,30,MEDIUM,0
BOR02769,21,28916.86,Business Owner,648,0.54,465071.93,Medical,Mumbai,0,52,HIGH,1
BOR02770,36,26470.45,Government Employee,765,0.35,293769.24,Business,Pune,1,35,MEDIUM,0
BOR02771,49,114073.07,Government Employee,830,0.07,1612472.87,Personal,Ahmedabad,0,8,LOW,0
BOR02772,49,90397.72,Salaried,662,0.74,1479848.51,Home,Surat,0,34,MEDIUM,0
BOR02773,61,40838.46,Government Employee,529,0.18,1825329.07,Personal,Surat,0,38,MEDIUM,0
BOR02774,41,135664.03,Business Owner,722,0.15,902397.12,Home,Delhi,0,8,LOW,0
BOR02775,44,38331.28,Self-Employed,799,0.4,262212.77,Medical,Mumbai,1,35,MEDIUM,1
BOR02776,61,30140.28,Self-Employed,716,0.68,1441826.36,Business,Delhi,0,22,MEDIUM,1
BOR02777,65,44967.06,Salaried,737,0.55,1340543.41,Home,Jaipur,0,22,MEDIUM,0
BOR02778,51,47487.09,Salaried,549,0.32,265402.82,Personal,Surat,0,30,MEDIUM,0
BOR02779,27,50908.65,Government Employee,774,0.69,908333.81,Personal,Jaipur,0,22,MEDIUM,0
BOR02780,48,48309.9,Government Employee,749,0.44,987282.97,Personal,Pune,0,10,LOW,0
BOR02781,29,29063.41,Government Employee,677,0.39,1766904.4,Vehicle,Pune,1,57,HIGH,0
BOR02782,29,35873.16,Government Employee,747,0.15,753156.0,Medical,Ahmedabad,1,33,MEDIUM,0
BOR02783,23,49798.78,Government Employee,742,0.5,1662395.28,Personal,Ahmedabad,0,18,LOW,0
BOR02784,47,84444.96,Government Employee,742,0.23,122974.87,Vehicle,Ahmedabad,0,8,LOW,0
BOR02785,36,56193.66,Self-Employed,590,0.23,261563.73,Home,Delhi,1,55,HIGH,0
BOR02786,54,48952.56,Government Employee,632,0.16,310187.98,Education,Delhi,0,12,LOW,0
BOR02787,50,41273.17,Business Owner,646,0.27,1429647.1,Business,Pune,1,45,MEDIUM,0
BOR02788,26,30032.55,Self-Employed,503,0.73,1939314.72,Personal,Jaipur,1,77,HIGH,1
BOR02789,55,35099.02,Government Employee,697,0.28,954751.78,Business,Ahmedabad,1,37,MEDIUM,0
BOR02790,58,24982.02,Salaried,681,0.49,564287.12,Personal,Pune,1,57,HIGH,1
BOR02791,48,126770.57,Business Owner,772,0.35,1933898.1,Personal,Ahmedabad,0,8,LOW,0
BOR02792,52,111498.98,Salaried,715,0.64,659975.67,Medical,Bengaluru,0,30,MEDIUM,0
BOR02793,28,87882.41,Business Owner,614,0.56,130858.07,Education,Jaipur,0,42,MEDIUM,0
BOR02794,32,35519.24,Self-Employed,433,0.2,811837.85,Personal,Mumbai,0,30,MEDIUM,1
BOR02795,30,88705.11,Business Owner,818,0.52,797358.67,Education,Ahmedabad,0,22,MEDIUM,0
BOR02796,59,37175.73,Business Owner,657,0.67,1793238.45,Home,Mumbai,0,34,MEDIUM,1
BOR02797,38,33626.47,Business Owner,714,0.41,464098.54,Vehicle,Pune,0,18,LOW,0
BOR02798,38,86031.28,Salaried,523,0.38,217776.03,Business,Mumbai,0,40,MEDIUM,0
BOR02799,36,60157.37,Self-Employed,655,0.36,1277719.58,Vehicle,Surat,0,30,MEDIUM,1
BOR02800,43,51880.44,Government Employee,721,0.25,674956.76,Business,Surat,0,0,LOW,0
BOR02801,64,44618.27,Self-Employed,670,0.18,1502701.93,Vehicle,Jaipur,0,20,LOW,0
BOR02802,62,44049.2,Salaried,767,0.45,1669487.69,Vehicle,Surat,1,35,MEDIUM,0
BOR02803,62,60438.4,Business Owner,699,0.2,1634094.5,Personal,Jaipur,1,37,MEDIUM,0
BOR02804,35,25965.5,Government Employee,645,0.47,263802.38,Personal,Delhi,0,40,MEDIUM,0
BOR02805,32,76828.78,Salaried,683,0.07,1883804.37,Vehicle,Jaipur,0,20,LOW,0
BOR02806,23,68170.4,Salaried,838,0.32,419700.03,Education,Mumbai,1,25,MEDIUM,0
BOR02807,47,82396.9,Salaried,688,0.49,354804.74,Medical,Mumbai,0,22,MEDIUM,0
BOR02808,53,37968.24,Self-Employed,450,0.68,950540.38,Home,Delhi,0,52,HIGH,1
BOR02809,34,45062.58,Self-Employed,650,0.68,127009.96,Home,Mumbai,0,34,MEDIUM,0
BOR02810,48,59586.43,Government Employee,666,0.34,603188.27,Education,Pune,0,12,LOW,0
BOR02811,36,41764.73,Business Owner,519,0.55,1293558.62,Vehicle,Bengaluru,0,60,HIGH,0
BOR02812,54,30638.6,Business Owner,722,0.28,628538.31,Personal,Surat,0,0,LOW,0
BOR02813,53,115607.23,Business Owner,671,0.3,821972.44,Medical,Pune,0,20,LOW,1
BOR02814,61,57751.55,Self-Employed,765,0.45,1500713.09,Vehicle,Pune,0,18,LOW,0
BOR02815,57,32681.13,Self-Employed,713,0.29,685832.0,Medical,Bengaluru,0,0,LOW,0
BOR02816,29,33852.05,Self-Employed,757,0.25,855764.78,Education,Mumbai,1,33,MEDIUM,0
BOR02817,23,52875.83,Salaried,706,0.15,352748.34,Business,Jaipur,0,8,LOW,0
BOR02818,63,33146.77,Self-Employed,743,0.11,1234343.32,Education,Pune,0,0,LOW,0
BOR02819,22,139017.69,Government Employee,589,0.69,1629478.71,Vehicle,Mumbai,0,60,HIGH,0
BOR02820,46,41362.11,Government Employee,700,0.16,1904223.86,Personal,Surat,0,0,LOW,0
BOR02821,65,72635.07,Self-Employed,629,0.2,1376014.21,Business,Mumbai,0,12,LOW,0
BOR02822,22,15000.0,Business Owner,802,0.17,402496.69,Medical,Surat,0,18,LOW,0
BOR02823,30,71700.5,Business Owner,523,0.55,1001291.16,Medical,Jaipur,0,52,HIGH,0
BOR02824,24,36178.33,Business Owner,821,0.23,425252.1,Medical,Surat,0,0,LOW,0
BOR02825,40,101103.32,Government Employee,764,0.33,143984.63,Personal,Surat,1,33,MEDIUM,0
BOR02826,51,44888.81,Self-Employed,687,0.58,1227938.23,Education,Delhi,0,34,MEDIUM,0
BOR02827,41,45914.54,Government Employee,781,0.65,1351080.94,Education,Bengaluru,0,22,MEDIUM,0
BOR02828,55,31636.88,Salaried,607,0.38,1179639.18,Vehicle,Jaipur,0,30,MEDIUM,0
BOR02829,52,81237.91,Self-Employed,676,0.7,1562996.46,Vehicle,Surat,1,59,HIGH,0
BOR02830,32,97658.67,Salaried,619,0.16,518897.53,Home,Mumbai,0,12,LOW,0
BOR02831,64,47696.38,Self-Employed,596,0.17,1547645.47,Business,Ahmedabad,0,30,MEDIUM,0
BOR02832,48,49201.6,Government Employee,546,0.47,1675800.51,Vehicle,Bengaluru,0,40,MEDIUM,0
BOR02833,46,38414.23,Salaried,550,0.72,1396009.86,Medical,Jaipur,0,52,HIGH,0
BOR02834,32,69352.79,Business Owner,744,0.69,514993.06,Vehicle,Delhi,0,30,MEDIUM,0
BOR02835,52,20637.57,Business Owner,800,0.68,274774.4,Personal,Surat,0,45,MEDIUM,1
BOR02836,32,170878.42,Salaried,684,0.06,140844.71,Vehicle,Delhi,1,37,MEDIUM,0
BOR02837,32,35576.58,Self-Employed,900,0.07,791857.1,Medical,Mumbai,0,0,LOW,0
BOR02838,29,25349.54,Business Owner,681,0.51,799541.81,Education,Ahmedabad,0,52,HIGH,0
BOR02839,57,53627.17,Business Owner,801,0.17,1081807.71,Medical,Bengaluru,0,5,LOW,0
BOR02840,53,58680.9,Salaried,635,0.34,1975071.32,Personal,Ahmedabad,0,20,LOW,0
BOR02841,53,30467.26,Government Employee,649,0.17,893004.97,Vehicle,Pune,0,12,LOW,0
BOR02842,42,29629.81,Self-Employed,684,0.6,1893576.47,Home,Pune,0,44,MEDIUM,1
BOR02843,42,36971.47,Salaried,545,0.23,1600962.81,Home,Pune,0,30,MEDIUM,0
BOR02844,35,91818.85,Government Employee,635,0.56,931564.28,Personal,Ahmedabad,0,42,MEDIUM,0
BOR02845,39,26002.07,Salaried,664,0.11,502970.69,Education,Mumbai,1,55,HIGH,0
BOR02846,36,50725.59,Self-Employed,522,0.69,100307.53,Medical,Delhi,0,60,HIGH,1
BOR02847,33,57862.44,Business Owner,585,0.07,1796012.75,Personal,Ahmedabad,0,38,MEDIUM,0
BOR02848,46,115325.56,Business Owner,727,0.65,1365095.73,Medical,Bengaluru,0,22,MEDIUM,0
BOR02849,38,40136.84,Business Owner,612,0.33,899478.89,Business,Mumbai,0,20,LOW,0
BOR02850,49,46514.35,Salaried,735,0.43,1108898.26,Home,Ahmedabad,0,10,LOW,0
BOR02851,38,48399.9,Business Owner,660,0.36,1601670.2,Personal,Jaipur,0,30,MEDIUM,0
BOR02852,22,50472.56,Salaried,625,0.35,1158076.36,Home,Surat,0,12,LOW,0
BOR02853,23,41290.88,Self-Employed,492,0.72,1132481.7,Education,Pune,0,52,HIGH,0
BOR02854,29,79766.84,Business Owner,706,0.42,165671.47,Education,Pune,0,10,LOW,0
BOR02855,53,33298.65,Government Employee,850,0.2,1916767.69,Business,Bengaluru,0,8,LOW,0
BOR02856,37,51200.69,Salaried,586,0.19,1030906.88,Medical,Delhi,0,38,MEDIUM,0
BOR02857,38,75234.77,Self-Employed,715,0.56,1191795.5,Vehicle,Mumbai,1,47,HIGH,1
BOR02858,56,59712.1,Government Employee,641,0.22,373742.18,Vehicle,Jaipur,0,20,LOW,0
BOR02859,61,61405.08,Self-Employed,656,0.24,851472.25,Vehicle,Delhi,0,12,LOW,0
BOR02860,46,64729.4,Self-Employed,508,0.33,395252.7,Personal,Surat,0,30,MEDIUM,0
BOR02861,50,39460.81,Salaried,834,0.57,569371.79,Education,Mumbai,0,22,MEDIUM,0
BOR02862,26,33405.18,Salaried,625,0.26,712091.23,Business,Surat,0,20,LOW,0
BOR02863,26,39183.83,Business Owner,570,0.68,788202.55,Business,Pune,0,52,HIGH,0
BOR02864,52,16250.19,Self-Employed,659,0.74,612133.09,Business,Surat,0,52,HIGH,1
BOR02865,60,52466.48,Government Employee,675,0.65,1633365.17,Education,Delhi,0,42,MEDIUM,0
BOR02866,62,45595.34,Salaried,683,0.69,986208.67,Business,Delhi,1,59,HIGH,1
BOR02867,41,81749.97,Self-Employed,662,0.23,1462225.29,Home,Bengaluru,0,12,LOW,0
BOR02868,40,36789.17,Self-Employed,654,0.06,1845786.54,Medical,Surat,0,12,LOW,0
BOR02869,59,65491.35,Government Employee,807,0.67,1830612.64,Business,Pune,1,55,HIGH,0
BOR02870,61,35808.05,Salaried,688,0.36,67460.72,Home,Ahmedabad,0,22,MEDIUM,0
BOR02871,29,58056.89,Self-Employed,590,0.18,135994.86,Education,Pune,1,63,HIGH,0
BOR02872,53,49523.8,Self-Employed,548,0.32,1854731.29,Home,Bengaluru,1,55,HIGH,0
BOR02873,44,20241.19,Salaried,713,0.4,820307.54,Personal,Ahmedabad,0,28,MEDIUM,0
BOR02874,38,40459.74,Business Owner,698,0.21,814900.35,Medical,Mumbai,1,37,MEDIUM,0
BOR02875,25,48584.14,Business Owner,592,0.37,1061697.11,Education,Bengaluru,0,40,MEDIUM,0
BOR02876,59,47924.05,Self-Employed,569,0.45,713027.73,Personal,Bengaluru,0,40,MEDIUM,0
BOR02877,48,98271.19,Salaried,557,0.31,1453787.08,Home,Delhi,1,55,HIGH,1
BOR02878,21,44449.43,Business Owner,586,0.73,158565.89,Vehicle,Jaipur,0,60,HIGH,0
BOR02879,61,65199.73,Government Employee,650,0.2,1447540.19,Business,Surat,0,25,MEDIUM,0
BOR02880,26,37822.77,Self-Employed,756,0.32,222775.15,Education,Surat,0,0,LOW,0
BOR02881,54,49747.49,Salaried,726,0.4,723203.23,Education,Delhi,0,10,LOW,0
BOR02882,38,30011.53,Self-Employed,553,0.08,1539380.61,Business,Bengaluru,0,38,MEDIUM,0
BOR02883,35,51720.21,Government Employee,651,0.56,1634214.77,Medical,Delhi,0,42,MEDIUM,0
BOR02884,56,67051.57,Business Owner,672,0.11,1596563.31,Medical,Jaipur,0,20,LOW,0
BOR02885,58,54314.02,Self-Employed,533,0.66,1387022.35,Personal,Surat,1,85,HIGH,0
BOR02886,57,126022.84,Salaried,665,0.29,1648868.68,Medical,Ahmedabad,0,12,LOW,0
BOR02887,42,69479.95,Salaried,604,0.38,329829.22,Business,Jaipur,0,22,MEDIUM,1
BOR02888,33,57182.6,Government Employee,562,0.34,700733.35,Business,Bengaluru,0,30,MEDIUM,1
BOR02889,24,61453.37,Business Owner,647,0.23,825851.18,Vehicle,Ahmedabad,0,12,LOW,0
BOR02890,33,49741.52,Government Employee,742,0.75,400138.33,Personal,Bengaluru,0,30,MEDIUM,1
BOR02891,60,26469.01,Salaried,618,0.74,1618674.23,Personal,Ahmedabad,0,44,MEDIUM,0
BOR02892,26,61615.09,Business Owner,868,0.52,1322748.48,Personal,Bengaluru,0,30,MEDIUM,1
BOR02893,51,45750.54,Salaried,733,0.39,111259.45,Vehicle,Surat,0,10,LOW,0
BOR02894,47,46467.77,Business Owner,854,0.28,656746.24,Education,Delhi,1,33,MEDIUM,1
BOR02895,42,20463.32,Business Owner,688,0.13,1554459.98,Medical,Surat,1,47,HIGH,0
BOR02896,34,21746.93,Self-Employed,454,0.53,1255624.25,Vehicle,Mumbai,0,70,HIGH,1
BOR02897,62,56881.82,Business Owner,692,0.23,955794.62,Vehicle,Jaipur,0,12,LOW,0
BOR02898,39,42513.69,Salaried,670,0.62,1505382.55,Education,Mumbai,0,34,MEDIUM,0
BOR02899,56,230763.74,Self-Employed,656,0.22,933673.54,Business,Delhi,1,37,MEDIUM,0
BOR02900,51,63263.4,Self-Employed,621,0.57,1350057.75,Vehicle,Pune,0,34,MEDIUM,0
BOR02901,31,56818.44,Business Owner,658,0.46,565711.76,Business,Delhi,0,30,MEDIUM,0
BOR02902,45,39924.31,Business Owner,843,0.75,588782.1,Personal,Jaipur,0,30,MEDIUM,0
BOR02903,21,88308.57,Salaried,692,0.66,1938642.77,Vehicle,Surat,0,34,MEDIUM,0
BOR02904,52,15489.13,Salaried,647,0.59,1196448.78,Personal,Surat,0,52,HIGH,0
BOR02905,60,189380.55,Self-Employed,659,0.68,329342.91,Medical,Pune,0,42,MEDIUM,0
BOR02906,40,85102.25,Salaried,809,0.22,1805602.55,Home,Ahmedabad,0,8,LOW,0
BOR02907,35,54692.5,Business Owner,604,0.32,1195440.64,Vehicle,Surat,0,20,LOW,0
BOR02908,39,15000.0,Self-Employed,741,0.53,1532547.38,Personal,Ahmedabad,0,32,MEDIUM,0
BOR02909,46,32618.08,Salaried,695,0.31,1498295.42,Home,Ahmedabad,0,12,LOW,0
BOR02910,58,26241.3,Business Owner,656,0.32,517052.02,Medical,Delhi,0,30,MEDIUM,0
BOR02911,65,49854.27,Government Employee,704,0.34,477212.91,Business,Mumbai,0,0,LOW,0
BOR02912,53,28073.71,Self-Employed,787,0.11,1233633.4,Home,Pune,0,18,LOW,0
BOR02913,65,36371.93,Government Employee,529,0.49,643136.44,Personal,Ahmedabad,0,48,HIGH,1
BOR02914,31,46420.12,Government Employee,683,0.18,1431811.76,Personal,Bengaluru,0,12,LOW,0
BOR02915,21,53119.25,Salaried,802,0.13,599056.59,Business,Ahmedabad,0,8,LOW,0
BOR02916,53,43554.82,Government Employee,669,0.64,1992580.8,Medical,Mumbai,0,42,MEDIUM,0
BOR02917,30,28237.55,Self-Employed,753,0.38,855794.64,Education,Surat,0,20,LOW,0
BOR02918,39,53752.99,Self-Employed,642,0.64,53640.99,Education,Mumbai,0,34,MEDIUM,0
BOR02919,22,18914.09,Self-Employed,809,0.26,1545629.4,Vehicle,Mumbai,0,10,LOW,0
BOR02920,35,26533.41,Business Owner,626,0.06,276074.98,Business,Ahmedabad,0,22,MEDIUM,0
BOR02921,64,58640.0,Business Owner,572,0.19,1339566.87,Business,Bengaluru,0,30,MEDIUM,0
