borrower_id,age,monthly_income,employment_type,years_employed,education,credit_score,existing_loans,loan_amount,loan_purpose,loan_tenure_months,dti_ratio,marital_status,dependents,city,previous_default,application_date,is_default
BOR01753,48,38143.4,Business Owner,21.1,High School,556,4,1639547.43,Education,60,0.53,Single,3,Jaipur,1,2025-05-25,0
BOR01754,28,57612.06,Business Owner,30.0,Doctorate,674,3,535100.88,Education,60,0.71,Married,3,Mumbai,0,2026-01-29,0
BOR01755,23,62951.52,Government Employee,11.2,Doctorate,631,3,1228422.07,Business,240,0.34,Divorced,0,Mumbai,0,2026-01-07,0
BOR01756,52,90256.48,Self-Employed,18.6,Graduate,601,0,1905065.93,Vehicle,240,0.32,Single,3,Pune,0,2025-12-25,0
BOR01757,46,115383.9,Salaried,27.3,Doctorate,522,4,1187643.42,Vehicle,48,0.67,Married,4,Pune,1,2025-02-20,0
BOR01758,30,60924.16,Self-Employed,13.9,Graduate,722,2,1515416.5,Medical,180,0.66,Married,4,Pune,0,2025-08-05,0
BOR01759,32,32932.7,Business Owner,24.2,Doctorate,718,0,637160.36,Vehicle,60,0.42,Single,4,Jaipur,1,2026-06-19,0
BOR01760,27,92944.64,Business Owner,0.9,Graduate,480,4,1079366.38,Vehicle,24,0.16,Single,3,Ahmedabad,0,2025-11-22,0
BOR01761,24,63030.4,Government Employee,1.0,Doctorate,455,1,1688147.76,Medical,24,0.72,Married,1,Jaipur,0,2025-08-07,0
BOR01762,57,30247.46,Salaried,27.0,Graduate,826,2,280507.11,Vehicle,240,0.62,Married,2,Mumbai,1,2025-05-30,0
BOR01763,23,36647.81,Government Employee,29.1,Post Graduate,574,3,629389.23,Medical,36,0.26,Single,2,Pune,0,2024-10-26,1
BOR01764,32,44401.62,Self-Employed,16.8,Post Graduate,866,1,110411.47,Personal,120,0.35,Single,4,Delhi,1,2026-04-30,0
BOR01765,57,19617.14,Salaried,28.1,Post Graduate,585,3,1091198.81,Home,24,0.38,Married,1,Bengaluru,0,2026-02-10,0
BOR01766,47,103643.86,Salaried,25.4,Doctorate,847,4,699750.78,Personal,36,0.58,Divorced,2,Jaipur,0,2025-06-14,0
BOR01767,40,46550.1,Government Employee,19.8,Post Graduate,568,0,1436101.44,Education,48,0.73,Divorced,1,Surat,0,2025-03-22,0
BOR01768,27,139793.52,Salaried,12.6,High School,823,3,1005874.37,Vehicle,36,0.1,Married,0,Mumbai,1,2026-06-09,0
BOR01769,32,68835.4,Salaried,6.3,Graduate,606,2,1674985.67,Medical,24,0.46,Divorced,3,Mumbai,0,2025-11-17,0
BOR01770,32,47833.68,Business Owner,0.8,Post Graduate,665,2,1700925.88,Education,240,0.48,Married,3,Surat,1,2025-06-28,0
BOR01771,29,57839.41,Self-Employed,23.6,Post Graduate,810,0,1849859.72,Home,180,0.34,Single,4,Ahmedabad,0,2025-12-09,0
BOR01772,65,76092.77,Business Owner,8.0,High School,583,3,1405399.21,Medical,36,0.65,Divorced,2,Ahmedabad,0,2024-12-28,1
BOR01773,37,97562.48,Salaried,22.1,High School,708,4,1599832.43,Business,12,0.29,Divorced,0,Bengaluru,0,2026-06-24,0
BOR01774,49,69115.4,Business Owner,19.4,Post Graduate,811,4,815181.19,Education,48,0.47,Single,3,Ahmedabad,0,2026-03-05,1
BOR01775,39,28119.26,Salaried,7.5,Graduate,676,0,1447807.75,Education,60,0.13,Married,0,Jaipur,1,2024-09-15,1
BOR01776,26,37581.71,Salaried,12.0,Graduate,538,4,796106.97,Vehicle,12,0.22,Married,4,Pune,0,2024-09-15,0
BOR01777,65,58299.86,Salaried,29.1,Doctorate,900,4,1103945.55,Vehicle,120,0.28,Divorced,2,Ahmedabad,0,2024-09-02,0
BOR01778,48,19534.96,Self-Employed,9.0,Graduate,677,1,717964.31,Personal,36,0.19,Single,4,Surat,0,2025-10-08,0
BOR01779,53,67526.23,Salaried,1.2,Doctorate,691,3,133014.42,Medical,240,0.39,Single,4,Mumbai,0,2026-03-15,0
BOR01780,60,46324.95,Salaried,10.1,Post Graduate,563,1,203778.5,Vehicle,36,0.62,Married,0,Ahmedabad,0,2025-04-23,0
BOR01781,56,55071.82,Salaried,12.1,Post Graduate,611,1,1610667.87,Vehicle,36,0.51,Single,4,Bengaluru,0,2025-02-23,0
BOR01782,64,16400.04,Self-Employed,10.9,Graduate,787,0,661401.92,Business,180,0.52,Married,3,Delhi,0,2024-07-31,0
BOR01783,65,79157.35,Salaried,10.2,Graduate,684,1,205860.11,Home,60,0.32,Single,4,Pune,0,2025-08-25,0
BOR01784,47,54969.7,Government Employee,27.7,Doctorate,776,3,307927.52,Personal,36,0.22,Divorced,4,Surat,0,2025-11-19,0
BOR01785,21,54839.71,Self-Employed,0.2,Doctorate,761,0,1492733.11,Education,12,0.14,Married,4,Surat,0,2025-03-13,0
BOR01786,24,42245.74,Business Owner,3.9,High School,798,3,511182.87,Personal,120,0.22,Single,2,Ahmedabad,1,2025-09-05,0
BOR01787,26,57549.05,Government Employee,17.8,Post Graduate,697,0,1266496.4,Business,24,0.06,Single,4,Ahmedabad,0,2025-09-03,0
BOR01788,36,25977.07,Salaried,28.3,Graduate,705,2,313748.44,Business,60,0.29,Divorced,1,Jaipur,0,2024-12-09,0
BOR01789,65,32338.78,Business Owner,1.3,Graduate,622,0,1170232.3,Vehicle,120,0.08,Divorced,4,Surat,0,2025-07-04,0
BOR01790,52,32607.98,Business Owner,8.4,Post Graduate,584,2,1632074.5,Medical,36,0.08,Married,4,Pune,0,2024-10-03,0
BOR01791,35,141830.18,Salaried,18.9,High School,799,4,81765.47,Business,24,0.55,Divorced,3,Delhi,1,2025-03-30,1
BOR01792,39,128050.98,Business Owner,1.6,Doctorate,569,3,355955.51,Vehicle,84,0.15,Married,4,Surat,0,2024-10-22,0
BOR01793,36,50798.74,Government Employee,13.5,High School,563,3,1688695.09,Education,240,0.35,Married,0,Delhi,0,2024-10-25,0
BOR01794,46,34618.81,Salaried,28.6,Graduate,597,1,738972.96,Home,84,0.4,Single,0,Delhi,0,2024-09-09,1
BOR01795,35,91107.19,Salaried,1.9,Doctorate,644,3,1627478.45,Education,120,0.09,Divorced,3,Pune,0,2026-01-05,0
BOR01796,40,83632.68,Salaried,22.0,Graduate,734,1,1201924.7,Education,180,0.45,Single,3,Delhi,0,2024-07-17,0
BOR01797,64,155099.07,Business Owner,19.3,Doctorate,546,4,156107.76,Medical,180,0.14,Divorced,0,Jaipur,1,2025-10-13,0
BOR01798,55,92006.69,Government Employee,7.1,Doctorate,783,2,1702844.18,Personal,48,0.35,Married,0,Pune,0,2025-08-08,0
BOR01799,52,30131.02,Business Owner,29.8,Doctorate,770,3,1116530.31,Home,84,0.53,Single,1,Mumbai,0,2026-06-07,0
BOR01800,26,57992.7,Business Owner,14.7,Graduate,659,0,1621135.87,Home,36,0.16,Divorced,2,Surat,0,2026-01-16,0
BOR01801,30,32468.71,Government Employee,9.7,Graduate,615,1,460149.95,Personal,60,0.23,Single,4,Mumbai,0,2025-03-03,0
BOR01802,50,136612.82,Government Employee,21.6,Graduate,680,2,372408.91,Personal,48,0.49,Divorced,1,Mumbai,0,2025-03-04,0
BOR01803,23,72479.93,Self-Employed,18.5,Graduate,608,1,92297.62,Home,60,0.53,Single,0,Surat,0,2026-01-18,0
BOR01804,32,33192.31,Business Owner,4.5,Post Graduate,777,1,464214.75,Education,180,0.51,Divorced,4,Pune,1,2024-11-06,1
BOR01805,64,24964.54,Government Employee,27.4,Post Graduate,642,2,1730934.5,Education,60,0.53,Single,3,Ahmedabad,0,2025-02-24,0
BOR01806,57,49861.96,Salaried,6.4,Graduate,690,4,1920826.69,Home,12,0.05,Married,2,Mumbai,0,2025-09-11,0
BOR01807,48,44821.95,Self-Employed,15.2,Graduate,715,3,926330.62,Personal,48,0.19,Single,3,Bengaluru,0,2024-12-03,0
BOR01808,46,69315.78,Business Owner,11.4,Doctorate,746,0,1854750.55,Personal,12,0.2,Married,0,Mumbai,0,2024-10-04,0
BOR01809,41,29944.41,Self-Employed,1.6,Post Graduate,654,1,1278840.27,Home,12,0.5,Divorced,2,Bengaluru,0,2024-12-13,0
BOR01810,64,89088.13,Government Employee,25.3,Doctorate,760,2,1037362.12,Personal,180,0.34,Married,4,Ahmedabad,0,2026-05-14,0
BOR01811,21,24675.6,Salaried,21.9,Graduate,711,3,422275.03,Business,84,0.49,Married,2,Surat,0,2024-11-22,0
BOR01812,38,18231.16,Business Owner,14.5,Doctorate,684,4,457288.27,Business,48,0.74,Divorced,4,Bengaluru,1,2025-03-21,0
BOR01813,38,126612.12,Salaried,24.4,Post Graduate,594,4,1832094.89,Business,120,0.07,Divorced,4,Delhi,0,2025-07-28,0
BOR01814,59,32300.52,Self-Employed,7.7,Graduate,748,3,1561401.22,Personal,60,0.2,Single,1,Pune,0,2024-09-03,0
BOR01815,27,22665.5,Self-Employed,0.1,High School,623,0,692611.39,Education,240,0.7,Single,2,Ahmedabad,0,2025-02-02,1
BOR01816,49,66053.52,Government Employee,5.2,Graduate,622,1,1823757.19,Business,240,0.54,Married,3,Delhi,0,2025-12-16,0
BOR01817,50,43565.25,Government Employee,15.8,High School,746,4,1559984.92,Business,36,0.69,Single,1,Surat,1,2025-03-28,0
BOR01818,24,60522.66,Business Owner,21.7,Post Graduate,704,0,806469.04,Home,120,0.54,Divorced,1,Bengaluru,1,2026-03-25,0
BOR01819,46,41375.28,Business Owner,12.9,Doctorate,713,4,1218943.87,Education,120,0.07,Divorced,2,Pune,0,2026-05-07,0
BOR01820,57,46079.97,Government Employee,25.2,Graduate,721,4,520811.66,Home,180,0.16,Married,0,Ahmedabad,0,2026-03-02,0
BOR01821,30,38236.05,Government Employee,13.5,High School,663,3,831513.36,Home,24,0.34,Married,2,Bengaluru,1,2025-08-01,0
BOR01822,38,29882.28,Business Owner,3.0,Doctorate,676,4,1896692.77,Education,84,0.58,Married,3,Delhi,0,2025-05-19,1
BOR01823,48,32679.38,Business Owner,4.0,High School,579,0,151991.08,Business,180,0.29,Married,4,Jaipur,0,2025-07-14,0
BOR01824,47,55788.92,Government Employee,23.1,Post Graduate,699,2,683937.41,Vehicle,36,0.67,Married,2,Ahmedabad,1,2024-09-18,0
BOR01825,39,72506.89,Salaried,7.0,Graduate,641,1,443102.3,Personal,240,0.75,Single,4,Jaipur,0,2025-10-03,0
BOR01826,23,60115.71,Salaried,28.1,Doctorate,729,0,1918746.39,Personal,48,0.08,Divorced,2,Jaipur,0,2025-02-25,0
BOR01827,53,61229.65,Government Employee,16.0,High School,605,1,138183.22,Medical,84,0.56,Divorced,4,Bengaluru,0,2025-08-18,0
BOR01828,38,52821.93,Salaried,14.5,Graduate,712,2,1352548.18,Home,120,0.5,Divorced,3,Pune,1,2026-03-20,0
BOR01829,29,49197.06,Business Owner,0.4,Post Graduate,492,1,1132715.41,Home,48,0.3,Divorced,2,Pune,0,2026-03-18,0
BOR01830,50,53116.6,Self-Employed,14.9,Post Graduate,879,3,1515994.54,Personal,60,0.74,Single,4,Delhi,0,2025-06-18,0
BOR01831,64,40944.81,Salaried,21.5,Post Graduate,614,4,1665354.7,Business,12,0.15,Married,0,Mumbai,0,2026-04-19,0
BOR01832,62,59081.57,Salaried,26.1,Graduate,708,0,739859.76,Business,36,0.28,Married,4,Jaipur,0,2025-12-09,0
BOR01833,40,88997.86,Self-Employed,13.1,High School,566,1,237919.63,Medical,180,0.52,Married,2,Pune,0,2025-02-04,0
BOR01834,28,70663.9,Business Owner,4.8,High School,733,4,1803740.4,Medical,60,0.75,Divorced,4,Bengaluru,0,2025-02-16,0
BOR01835,29,45657.66,Business Owner,23.0,Doctorate,710,4,1621662.77,Education,24,0.45,Single,1,Bengaluru,0,2024-12-27,0
BOR01836,48,82020.85,Salaried,27.8,Post Graduate,758,4,784650.55,Business,60,0.17,Married,3,Delhi,0,2025-09-14,0
BOR01837,49,27680.69,Self-Employed,2.8,High School,753,3,835567.49,Business,48,0.51,Divorced,0,Delhi,1,2025-01-03,0
BOR01838,26,47460.62,Government Employee,18.7,Graduate,686,2,1568931.84,Personal,84,0.63,Divorced,2,Surat,1,2025-10-17,0
BOR01839,47,50848.12,Self-Employed,15.1,Graduate,666,1,947328.0,Vehicle,48,0.51,Single,3,Pune,1,2025-06-08,1
BOR01840,30,88952.14,Self-Employed,8.2,Graduate,672,3,1374653.83,Business,12,0.08,Married,2,Jaipur,1,2025-02-17,0
BOR01841,49,28007.48,Salaried,14.9,Post Graduate,644,3,1969639.93,Business,84,0.54,Single,3,Surat,0,2026-01-13,1
BOR01842,54,53602.31,Salaried,14.8,High School,790,3,1510446.58,Personal,240,0.1,Divorced,0,Delhi,0,2026-04-22,0
BOR01843,40,66273.63,Business Owner,12.3,Doctorate,603,1,839724.72,Business,48,0.4,Divorced,4,Surat,1,2025-02-09,1
BOR01844,30,169837.09,Salaried,23.6,Doctorate,703,3,204583.44,Vehicle,120,0.53,Single,0,Bengaluru,1,2024-11-28,1
BOR01845,42,92753.0,Salaried,23.0,High School,666,1,1860376.73,Medical,240,0.42,Married,0,Pune,0,2026-04-19,0
BOR01846,52,64002.64,Salaried,4.0,Doctorate,755,3,1444773.82,Business,12,0.66,Single,3,Pune,0,2024-07-28,0
BOR01847,58,90138.02,Self-Employed,27.9,Doctorate,775,4,1233056.0,Vehicle,48,0.24,Divorced,4,Bengaluru,0,2025-01-28,0
BOR01848,59,75818.57,Government Employee,12.4,High School,651,1,1442003.83,Home,120,0.39,Married,4,Pune,1,2025-04-03,0
BOR01849,35,36832.17,Self-Employed,5.1,Post Graduate,709,2,1396508.16,Home,180,0.36,Divorced,0,Jaipur,0,2025-06-10,0
BOR01850,42,78163.97,Business Owner,18.5,High School,659,2,907957.67,Home,84,0.14,Single,4,Surat,0,2024-07-01,0
BOR01851,38,83498.67,Business Owner,9.3,High School,810,2,766906.75,Business,240,0.2,Single,2,Ahmedabad,0,2025-05-21,0
BOR01852,62,31003.01,Salaried,9.7,Graduate,604,1,1956664.94,Education,12,0.19,Divorced,3,Ahmedabad,0,2026-04-09,0
BOR01853,55,45698.12,Salaried,29.2,High School,707,4,1295796.73,Personal,180,0.43,Single,1,Bengaluru,0,2025-07-26,0
BOR01854,53,37711.35,Business Owner,25.7,Post Graduate,801,3,1953837.08,Business,60,0.07,Single,3,Bengaluru,0,2025-12-07,0
BOR01855,25,60598.99,Government Employee,3.6,Graduate,683,1,1245654.17,Personal,48,0.58,Divorced,1,Jaipur,1,2026-02-18,0
BOR01856,44,23909.84,Government Employee,11.8,Graduate,561,4,1824523.48,Medical,36,0.51,Single,0,Pune,1,2026-05-19,0
BOR01857,34,56415.8,Salaried,4.9,Graduate,488,4,1668239.41,Education,240,0.31,Divorced,2,Bengaluru,0,2025-10-14,0
BOR01858,40,81333.94,Salaried,11.7,Doctorate,665,2,184496.51,Education,60,0.43,Divorced,3,Jaipur,0,2026-04-22,0
BOR01859,40,248089.91,Business Owner,16.3,Doctorate,887,3,1432587.02,Personal,36,0.56,Married,4,Delhi,0,2025-01-09,0
BOR01860,52,44769.19,Business Owner,15.4,High School,670,3,174101.94,Home,84,0.06,Single,1,Ahmedabad,0,2025-11-02,0
BOR01861,56,80643.28,Salaried,17.7,Post Graduate,833,0,494456.83,Education,60,0.52,Married,0,Bengaluru,1,2025-12-24,1
BOR01862,52,21611.6,Government Employee,23.1,Post Graduate,519,0,1485090.82,Vehicle,36,0.43,Married,1,Mumbai,0,2026-01-09,0
BOR01863,48,35917.6,Business Owner,26.7,High School,732,4,1465717.57,Business,120,0.54,Single,0,Pune,0,2024-07-02,0
BOR01864,50,62845.64,Salaried,8.3,Doctorate,776,3,857032.73,Home,12,0.15,Married,3,Mumbai,0,2024-10-30,0
BOR01865,29,26907.26,Self-Employed,16.6,Graduate,471,2,1246751.19,Business,12,0.1,Single,3,Surat,0,2024-07-20,0
BOR01866,60,75282.81,Salaried,24.4,High School,605,3,1735276.37,Business,24,0.28,Divorced,2,Delhi,0,2025-12-28,0
BOR01867,22,17867.81,Self-Employed,26.5,Graduate,693,1,1564884.93,Education,24,0.37,Married,2,Surat,0,2025-11-10,0
BOR01868,45,72881.33,Salaried,23.5,High School,669,4,798273.7,Personal,36,0.32,Single,4,Pune,0,2026-01-30,0
BOR01869,62,38990.6,Government Employee,26.4,Post Graduate,665,2,1186163.28,Vehicle,36,0.39,Married,3,Jaipur,0,2024-08-29,0
BOR01870,23,40729.53,Salaried,28.1,Graduate,558,4,680583.93,Vehicle,84,0.29,Divorced,1,Jaipur,0,2026-03-12,0
BOR01871,64,34291.74,Business Owner,22.7,Doctorate,726,3,324329.59,Business,240,0.21,Single,2,Surat,0,2025-09-05,0
BOR01872,44,57574.74,Business Owner,2.8,Doctorate,695,0,778893.16,Personal,60,0.46,Single,1,Delhi,0,2025-06-26,0
BOR01873,58,29804.83,Government Employee,0.4,Doctorate,663,4,1656604.02,Vehicle,24,0.14,Divorced,0,Delhi,0,2024-12-08,0
BOR01874,49,16505.81,Government Employee,1.8,Doctorate,696,3,234779.23,Vehicle,12,0.54,Married,4,Ahmedabad,1,2026-02-28,0
BOR01875,36,100150.45,Salaried,14.4,Post Graduate,547,1,1185479.35,Education,24,0.71,Married,1,Surat,0,2025-03-11,1
BOR01876,27,36571.93,Salaried,15.7,Doctorate,709,4,201351.67,Personal,24,0.08,Divorced,3,Bengaluru,0,2026-05-17,0
BOR01877,42,91713.17,Government Employee,5.9,High School,639,3,1302513.9,Medical,12,0.15,Married,4,Bengaluru,0,2025-07-18,0
BOR01878,37,34678.49,Self-Employed,26.2,Graduate,502,0,838276.54,Home,36,0.19,Single,4,Surat,0,2024-07-03,0
BOR01879,22,51622.82,Business Owner,12.3,Graduate,863,1,612197.93,Home,24,0.25,Single,0,Surat,0,2024-08-31,0
BOR01880,25,56312.92,Business Owner,6.2,Post Graduate,677,4,1154460.11,Home,24,0.74,Married,3,Mumbai,1,2024-07-10,1
BOR01881,29,57586.37,Self-Employed,19.9,Post Graduate,679,0,111438.96,Education,48,0.66,Divorced,1,Mumbai,0,2024-08-31,0
BOR01882,29,32646.5,Salaried,6.3,High School,754,4,1527141.26,Home,24,0.58,Married,4,Delhi,1,2026-06-11,1
BOR01883,35,54878.71,Self-Employed,10.1,Post Graduate,681,1,1058195.14,Home,48,0.16,Divorced,4,Delhi,0,2026-04-29,0
BOR01884,42,30101.1,Self-Employed,12.8,Graduate,797,2,412057.41,Personal,60,0.59,Married,4,Surat,0,2024-10-30,0
BOR01885,58,68346.89,Government Employee,13.1,Doctorate,630,1,571864.24,Medical,12,0.56,Divorced,2,Mumbai,0,2025-05-15,0
BOR01886,51,80895.42,Self-Employed,12.1,Post Graduate,635,4,1122785.61,Medical,84,0.17,Married,1,Delhi,0,2025-01-03,0
BOR01887,32,33156.64,Government Employee,23.6,Doctorate,611,2,1637444.54,Business,24,0.24,Married,1,Delhi,1,2024-11-12,1
BOR01888,47,20220.77,Government Employee,8.7,Post Graduate,722,0,569872.02,Education,48,0.22,Divorced,2,Mumbai,0,2025-11-02,0
BOR01889,38,19622.41,Government Employee,22.9,Doctorate,569,2,1350500.54,Education,48,0.44,Divorced,3,Mumbai,1,2024-09-30,0
BOR01890,42,17364.9,Self-Employed,3.1,Graduate,672,2,444968.55,Medical,120,0.4,Divorced,1,Delhi,0,2024-09-12,1
BOR01891,62,45471.44,Government Employee,16.5,Doctorate,650,1,1502645.99,Business,48,0.28,Single,2,Surat,1,2025-07-12,0
BOR01892,36,29106.34,Salaried,7.1,Doctorate,574,0,816927.94,Business,36,0.26,Married,4,Bengaluru,1,2025-12-11,0
BOR01893,55,61832.53,Salaried,5.9,Doctorate,630,0,741245.03,Vehicle,240,0.11,Married,4,Bengaluru,0,2024-12-15,0
BOR01894,36,57421.79,Salaried,8.2,Doctorate,600,1,974268.42,Personal,12,0.38,Single,0,Ahmedabad,1,2026-02-06,0
BOR01895,51,53665.81,Salaried,23.5,Graduate,797,3,1477235.21,Business,48,0.13,Single,2,Surat,1,2025-12-01,0
BOR01896,49,65715.03,Government Employee,22.5,Graduate,642,2,1302766.34,Vehicle,36,0.32,Divorced,2,Delhi,0,2025-01-19,0
BOR01897,33,55748.15,Salaried,15.2,Doctorate,658,1,1508699.86,Business,60,0.06,Married,4,Delhi,0,2026-02-24,0
BOR01898,28,49214.33,Self-Employed,0.8,Doctorate,650,3,1451280.3,Business,180,0.11,Married,3,Bengaluru,1,2026-05-15,1
BOR01899,42,45153.92,Self-Employed,12.0,High School,699,0,254514.56,Personal,24,0.17,Divorced,0,Ahmedabad,0,2026-01-29,0
BOR01900,38,29831.51,Salaried,14.5,High School,588,1,491521.75,Education,60,0.2,Divorced,3,Jaipur,0,2025-04-11,0
BOR01901,38,24482.86,Salaried,13.0,Post Graduate,535,0,1659772.95,Business,60,0.11,Single,0,Jaipur,1,2025-12-19,1
BOR01902,25,26671.71,Business Owner,27.0,High School,694,0,830890.56,Education,24,0.59,Single,2,Bengaluru,0,2026-05-01,0
BOR01903,23,31369.97,Self-Employed,18.1,Doctorate,726,3,1855367.74,Personal,240,0.75,Divorced,0,Pune,0,2025-08-22,0
BOR01904,28,49879.08,Self-Employed,9.6,Post Graduate,502,4,1795871.46,Education,60,0.44,Single,0,Mumbai,0,2024-07-07,0
BOR01905,65,68015.29,Government Employee,2.4,High School,752,3,1682800.19,Business,24,0.19,Divorced,3,Ahmedabad,0,2025-10-03,0
BOR01906,65,29824.0,Salaried,9.1,Doctorate,717,0,446392.44,Vehicle,24,0.46,Married,0,Mumbai,0,2025-04-06,0
BOR01907,21,31944.36,Self-Employed,4.1,High School,688,2,229430.5,Vehicle,240,0.37,Divorced,2,Delhi,0,2026-03-02,0
BOR01908,25,26049.42,Self-Employed,2.2,Doctorate,518,3,1705809.66,Education,180,0.32,Married,1,Pune,1,2025-01-27,0
BOR01909,26,40481.14,Salaried,7.5,Doctorate,668,2,1248599.09,Home,120,0.14,Divorced,2,Mumbai,0,2025-03-29,0
BOR01910,39,40181.43,Salaried,13.0,High School,573,1,210682.28,Education,48,0.28,Married,4,Bengaluru,0,2025-01-26,0
BOR01911,47,40136.86,Business Owner,0.1,Post Graduate,704,2,376080.36,Education,36,0.58,Married,2,Ahmedabad,0,2025-09-06,0
BOR01912,25,47932.71,Government Employee,29.5,Post Graduate,696,4,1075138.06,Education,120,0.32,Married,4,Pune,1,2025-03-11,1
BOR01913,24,35064.43,Salaried,11.0,Post Graduate,785,0,1202151.8,Medical,84,0.35,Married,3,Mumbai,1,2024-12-18,0
BOR01914,30,27225.61,Self-Employed,11.0,Doctorate,723,0,938585.24,Personal,120,0.14,Divorced,2,Surat,0,2026-04-25,0
BOR01915,21,88516.61,Government Employee,11.3,High School,723,0,211856.06,Medical,60,0.13,Single,0,Jaipur,0,2025-10-23,0
BOR01916,37,44299.91,Salaried,8.2,Doctorate,632,0,1760050.14,Home,120,0.34,Divorced,0,Bengaluru,0,2025-03-25,0
BOR01917,55,82293.21,Self-Employed,23.8,High School,551,3,844905.48,Vehicle,240,0.55,Single,2,Jaipur,0,2024-12-26,1
BOR01918,30,30180.09,Self-Employed,4.7,Graduate,644,1,1134329.47,Education,12,0.43,Married,2,Jaipur,0,2025-02-25,0
BOR01919,59,91019.3,Business Owner,11.2,High School,714,0,582193.1,Home,240,0.24,Divorced,0,Mumbai,0,2026-04-30,0
BOR01920,36,30211.48,Business Owner,3.9,High School,652,2,428767.84,Personal,36,0.17,Divorced,4,Pune,0,2026-04-30,0
BOR01921,48,36056.36,Business Owner,0.9,High School,616,2,1915179.92,Business,12,0.47,Married,4,Mumbai,1,2026-06-07,1
BOR01922,25,79973.03,Salaried,26.1,Post Graduate,556,0,1263016.37,Medical,84,0.22,Single,4,Delhi,0,2024-07-21,0
BOR01923,53,109577.84,Salaried,1.1,Post Graduate,754,2,965585.41,Personal,180,0.25,Divorced,1,Pune,0,2026-03-24,0
BOR01924,64,84578.12,Self-Employed,29.9,High School,638,3,482925.4,Education,180,0.74,Divorced,0,Bengaluru,0,2025-04-03,0
BOR01925,28,45480.08,Self-Employed,17.3,High School,551,1,1656619.42,Business,180,0.23,Single,3,Pune,0,2025-01-08,0
BOR01926,56,37709.56,Business Owner,8.3,Post Graduate,724,3,1579283.29,Business,60,0.54,Single,4,Jaipur,1,2026-04-29,0
BOR01927,21,93716.69,Government Employee,24.0,Doctorate,580,4,1293383.91,Medical,60,0.3,Single,4,Pune,0,2024-08-14,1
BOR01928,25,40833.05,Salaried,26.8,Doctorate,666,2,869738.31,Vehicle,48,0.37,Married,2,Surat,0,2024-12-19,0
BOR01929,30,24394.32,Government Employee,4.2,Doctorate,733,0,1856564.79,Personal,240,0.1,Divorced,4,Ahmedabad,0,2024-07-30,0
BOR01930,53,34132.48,Business Owner,9.0,Graduate,662,3,1459627.61,Business,36,0.5,Married,2,Delhi,0,2026-01-23,0
BOR01931,32,39105.77,Business Owner,9.0,High School,608,4,599869.18,Vehicle,48,0.57,Married,1,Mumbai,0,2026-03-17,0
BOR01932,38,48848.43,Salaried,9.8,Doctorate,660,1,650237.71,Medical,84,0.29,Married,4,Ahmedabad,0,2024-08-10,0
BOR01933,39,40703.57,Salaried,13.6,Doctorate,614,1,1676487.89,Business,120,0.06,Married,1,Delhi,0,2025-02-16,0
BOR01934,34,57512.77,Self-Employed,19.2,Graduate,828,4,1599915.02,Medical,60,0.3,Single,0,Delhi,0,2026-05-25,0
BOR01935,35,52572.25,Salaried,2.7,Post Graduate,769,0,1827714.42,Vehicle,120,0.32,Divorced,4,Pune,0,2025-07-22,0
BOR01936,39,24462.31,Self-Employed,20.5,Graduate,694,1,101563.47,Home,120,0.37,Single,0,Delhi,1,2026-04-08,1
BOR01937,46,28319.78,Government Employee,1.0,Graduate,547,3,1723953.85,Home,120,0.2,Single,2,Jaipur,0,2026-03-20,1
BOR01938,35,33870.99,Self-Employed,20.1,High School,787,2,1086695.7,Education,12,0.18,Single,3,Ahmedabad,0,2025-07-14,0
BOR01939,36,78826.77,Self-Employed,19.4,Graduate,701,2,1257040.59,Personal,180,0.11,Single,0,Ahmedabad,0,2025-02-04,0
BOR01940,62,22780.26,Business Owner,14.8,Doctorate,662,0,784726.59,Vehicle,84,0.31,Divorced,2,Bengaluru,1,2025-12-04,0
BOR01941,43,57002.48,Business Owner,24.1,High School,695,3,1179765.88,Business,36,0.21,Married,2,Bengaluru,0,2025-08-30,0
BOR01942,35,19498.7,Salaried,22.0,Doctorate,599,3,957672.75,Business,24,0.25,Married,2,Surat,0,2024-07-21,0
